K4Nb2S11        S  Nb K  11  2  4
Li4GeO4         Ge O  Li  1  4  4
YbCeS3          S  Ce Yb  3  1  1
La2C2Cl         Cl C  La  1  2  2
La4Mo7O27       O  La Mo 27  4  7
Ba(FeO2)2       Ba O  Fe  1  4  2
SmInAu2         In Sm Au  1  1  2
GdSbPd          Gd Sb Pd  1  1  1
TiAlAu2         Al Ti Au  1  1  2
Ba(AsRh)2       Ba As Rh  1  2  2
Pr(Al4Co)2      Co Pr Al  2  1  8
Tm2V2O7         O  Tm V   7  2  2
Cd(GaTe2)2      Cd Te Ga  1  4  2
H5NO5           O  H  N   5  5  1
Rb3PdF5         F  Rb Pd  5  3  1
GdSbPt          Gd Sb Pt  1  1  1
CuAsSe2         As Se Cu  1  2  1
B2AsCl2         As B  Cl  1  2  2
PBr3O           O  Br P   1  3  1
Na2Cu4S3        S  Na Cu  3  2  4
Tl3SbSe3        Tl Se Sb  3  3  1
TbInAu2         Tb In Au  1  1  2
Y4CoB13         Co B  Y   1 13  4
Ca6MnN5         Mn Ca N   1  6  5
KNb8O14         O  Nb K  14  8  1
Tl2Ge2Se5       Ge Tl Se  2  2  5
Sm3SnC          Sn Sm C   1  3  1
Fe3RhN          Fe Rh N   3  1  1
Pb2SO5          S  O  Pb  1  5  2
Bi2PbS4         S  Pb Bi  4  1  2
ZrTlF5          Zr Tl F   1  1  5
YbSnPt          Sn Pt Yb  1  1  1
RbIn5S8         S  In Rb  8  5  1
Ta9(CoS3)2      S  Ta Co  6  9  2
Ca(CoGe)2       Ge Co Ca  2  2  1
Ag10Te4Br3      Br Te Ag  3  4 10
CaSn2Rh         Sn Ca Rh  2  1  1
NaNb14O36       O  Nb Na 36 14  1
Na6Ge2S7        Ge S  Na  2  7  6
Li2Nd2Si3       Li Nd Si  2  2  3
DyTiGe          Ge Dy Ti  1  1  1
Sr2B4Rh5        B  Sr Rh  4  2  5
Ti2CoSi         Co Ti Si  1  2  1
PAuCl8          Cl Au P   8  1  1
CsNi2F6         F  Ni Cs  6  2  1
CoPO4           O  Co P   4  1  1
Mn4Ge6Ir7       Ge Mn Ir  6  4  7
PAuCl4          Cl Au P   4  1  1
K5SnSb3         K  Sn Sb  5  1  3
YbNiB4          Ni B  Yb  1  4  1
Sb2ClF17        F  Sb Cl 17  2  1
Sm2Ru2O7        O  Ru Sm  7  2  2
Pd(AuF4)2       F  Pd Au  8  1  2
As(S8I)3        S  As I  24  1  3
AlPI8           Al I  P   1  8  1
Tb2FeSi2        Tb Fe Si  2  1  2
Li2RuO3         O  Li Ru  3  2  1
Lu2Fe14C        Fe C  Lu 14  1  2
Lu2Fe14B        Fe B  Lu 14  1  2
CeAlO3          O  Ce Al  3  1  1
Sr(C2N3)2       C  Sr N   4  1  6
ScMnO3          O  Mn Sc  3  1  1
Mn2As2O7        O  As Mn  7  2  2
Dy3Fe5O12       O  Fe Dy 12  5  3
Nb2AlC          Nb Al C   2  1  1
In4SnSe4        In Sn Se  4  1  4
Mn2Tl2O7        O  Tl Mn  7  2  2
TmCrO4          Cr O  Tm  1  4  1
Cs3ZnCl5        Cl Zn Cs  5  1  3
NaGdO2          Gd O  Na  1  2  1
K2ReF6          K  F  Re  2  6  1
Cs2As8S13       S  As Cs 13  8  2
Ba21(Cd2Sb9)2   Ba Cd Sb 21  4 18
Zr(FeGe)6       Ge Zr Fe  6  1  6
Sr11Ga4Sn3      Sn Sr Ga  3 11  4
Eu2RbI5         Rb I  Eu  1  5  2
NdNiSn          Nd Sn Ni  1  1  1
Ce(SeO4)2       O  Se Ce  8  2  1
CrCuO4          Cr O  Cu  1  4  1
CrCuO2          Cr O  Cu  1  2  1
Na2Ta4O11       O  Ta Na 11  4  2
Ti3PO2          O  Ti P   2  3  1
Sm2SCl4         S  Cl Sm  1  4  2
Ga3Bi5Cl12      Cl Bi Ga 12  5  3
CrBiO3          Cr O  Bi  1  3  1
Zn5B3Rh7        B  Zn Rh  3  5  7
Tb3(CuGe)4      Ge Tb Cu  4  3  4
Mo(HO2)2        O  H  Mo  4  2  1
Li2TeO3         O  Li Te  3  2  1
MoS2Cl3         S  Cl Mo  2  3  1
RbNiCl3         Cl Ni Rb  3  1  1
Nd3S3N          S  Nd N   3  3  1
ZrBrN           Zr Br N   1  1  1
Na2Mn2S3        S  Mn Na  3  2  2
Mn2SiO4         O  Mn Si  4  2  1
Fe2W2C          Fe W  C   2  2  1
Na5Al3H14       H  Na Al 14  5  3
Eu3RuO7         O  Ru Eu  7  1  3
La2NiO4         O  La Ni  4  2  1
TbCaF6          Tb Ca F   1  1  6
TbTlPd          Tl Pd Tb  1  1  1
Li2B2S5         S  Li B   5  2  2
Nd2Ge2O7        Ge O  Nd  2  7  2
V(CO)6          O  C  V   6  6  1
TlAsF6          Tl F  As  1  6  1
Er(HO)3         O  H  Er  3  3  1
Re(TeCl6)2      Cl Re Te 12  1  2
Nb2Hg2O7        Hg Nb O   2  2  7
Tb(GeRh)2       Ge Tb Rh  2  1  2
BaSbTe3         Ba Sb Te  1  1  3
RbAg5Se3        Se Rb Ag  3  1  5
MgV2O6          O  Mg V   6  1  2
NdCuSb2         Sb Nd Cu  2  1  1
MgV2O4          O  Mg V   4  1  2
Er(Al10Cr)2     Cr Er Al  2  1 20
BaMnS2          S  Mn Ba  2  1  1
S(ClO)2         S  O  Cl  1  2  2
Li(Mo4O5)2      O  Mo Li 10  8  1
Ca3Ni7B2        Ca Ni B   3  7  2
MnCoGe          Ge Mn Co  1  1  1
CoReB           Co Re B   1  1  1
Zn(HO)2         O  H  Zn  2  2  1
Sr4In2N         In Sr N   2  4  1
La8C8Cl5        Cl C  La  5  8  8
NdInAu          In Nd Au  1  1  1
Ce6P17Pd6       Ce Pd P   6  6 17
Sm2Sn2O7        O  Sn Sm  7  2  2
H5BrO2          O  H  Br  2  5  1
Nb(SeBr)2       Nb Se Br  1  2  2
LiInGe          Ge In Li  1  1  1
Fe(BO2)2        O  Fe B   4  1  2
Al3(Co10B3)2    Co B  Al 20  6  3
LiGa5O8         O  Li Ga  8  1  5
VOF3            O  F  V   1  3  1
VNiSb           Sb Ni V   1  1  1
ZrP2S7          S  Zr P   7  1  2
CsFeF4          F  Fe Cs  4  1  1
Ba(MgP)2        Ba Mg P   1  2  2
K2ZnBr4         Br K  Zn  4  2  1
CsFeF3          F  Fe Cs  3  1  1
Lu6Sb2Mo        Mo Sb Lu  1  2  6
Sm(ZnP)3        Sm Zn P   1  3  3
RbHoSe2         Se Ho Rb  2  1  1
Rb(OsO3)2       O  Os Rb  6  2  1
CsNiF3          F  Ni Cs  3  1  1
Nd2TeS2         S  Nd Te  2  2  1
RbCuSe4         Se Cu Rb  4  1  1
Tl2SnO3         O  Tl Sn  3  2  1
Ba(PPd)2        Ba Pd P   1  2  2
GdAl3Pd2        Gd Al Pd  1  3  2
Sc7BCl12        Cl Sc B  12  7  1
Zr3Ni3Sb4       Zr Sb Ni  3  4  3
Lu3Ni7B2        Ni B  Lu  7  2  3
RbBe2F5         F  Be Rb  5  2  1
KAlF4           F  K  Al  4  1  1
RbTmO2          O  Tm Rb  2  1  1
DySI            S  Dy I   1  1  1
TmMnO3          O  Mn Tm  3  1  1
Ho4InIr         In Ho Ir  1  4  1
SrB4O7          O  B  Sr  7  4  1
Cs2SrN12        N  Sr Cs 12  1  2
Er(NiGe)2       Ge Er Ni  2  1  2
K5As2Au         As K  Au  2  5  1
CsMnAs          As Mn Cs  1  1  1
La2CuS4         S  La Cu  4  2  1
MgCuBi          Bi Mg Cu  1  1  1
Tb(CrSi)2       Cr Tb Si  2  1  2
Rb6Si10O23      O  Rb Si 23  6 10
K3PSe4          Se K  P   4  3  1
Zn(CN)2         C  Zn N   2  1  2
Hf2Al4C5        Hf Al C   2  4  5
Na4PbO4         O  Pb Na  4  1  4
Ca(MgAs)2       As Ca Mg  2  1  2
Rb2Mo2O7        O  Mo Rb  7  2  2
Hf5CuSn3        Hf Sn Cu  5  3  1
CsV3O8          O  V  Cs  8  3  1
Li2CrCl4        Cr Cl Li  1  4  2
Zn2As2O7        O  As Zn  7  2  2
CdTeO3          O  Cd Te  3  1  1
K2Si4O9         O  K  Si  9  2  4
CrNiO4          Cr O  Ni  1  4  1
La2SiO5         O  La Si  5  2  1
LiMgBi          Li Bi Mg  1  1  1
Ag9(BiO3)2      O  Bi Ag  6  2  9
AlFe3C          Fe Al C   3  1  1
Zr2SnC          Zr Sn C   2  1  1
LiBeSb          Li Sb Be  1  1  1
Ho4CdRh         Cd Ho Rh  1  4  1
Bi(W2Cl5)3      Cl W  Bi 15  6  1
S(OF)2          S  O  F   1  2  2
Na3AgS2         S  Na Ag  2  3  1
Rb3InS3         S  In Rb  3  1  3
Ta(NiTe)2       Te Ni Ta  2  2  1
Ce15B8N25       Ce B  N  15  8 25
In(PO3)3        O  In P   9  1  3
YSnAu           Sn Au Y   1  1  1
Pd2Cl2O         O  Cl Pd  1  2  2
CdSiAs2         Cd As Si  1  2  1
Li9S3N          S  Li N   3  9  1
Mg2NiH4         Mg Ni H   2  1  4
LiSn4Rh         Sn Li Rh  4  1  1
Tl3PSe4         Tl Se P   3  4  1
NiMoP           Mo Ni P   1  1  1
K3(FeSe2)2      Fe K  Se  2  3  4
YSi3Ni5         Ni Si Y   5  3  1
Gd4Ga16Co3      Gd Co Ga  4  3 16
Na2PtO3         O  Na Pt  3  2  1
Na2PtO2         O  Na Pt  2  2  1
La7Mo7O30       O  La Mo 30  7  7
LaSeF           F  Se La  1  1  1
Rb3CuO2         O  Cu Rb  2  1  3
Ba2PdF6         Ba F  Pd  2  6  1
Tb2Al3Si2       Tb Al Si  2  3  2
Eu3(AsS4)2      S  As Eu  8  2  3
CuTe2Br         Br Te Cu  1  2  1
Tb4Mo4O11       O  Tb Mo 11  4  4
Bi24Ru3Br20     Br Bi Ru 20 24  3
La3Si3Cl2       Cl Si La  2  3  3
MnCo2Ge         Ge Mn Co  1  1  2
Zr2InPd2        Zr In Pd  2  1  2
CrPS4           Cr S  P   1  4  1
Yb(Ni2P)2       Ni Yb P   4  1  2
Os(SeCl6)2      Cl Se Os 12  2  1
Pr5Co19B6       Co Pr B  19  5  6
Rb4Hf3S14       S  Hf Rb 14  3  4
YB4Os           Os B  Y   1  4  1
Si(AgO)4        O  Si Ag  4  1  4
As4(Pb3S5)3     S  As Pb 15  4  9
TbAl4Ni         Tb Ni Al  1  1  4
NiSnF6          F  Sn Ni  6  1  1
Rb4SnS4         S  Sn Rb  4  1  4
Ti2AlV          Al Ti V   1  2  1
Ti2AlN          Al Ti N   1  2  1
Zr6NiCl15       Zr Cl Ni  6 15  1
Ti2AlC          Ti Al C   2  1  1
Lu4Ge6Ru7       Ge Ru Lu  6  7  4
Hf3(MnGa3)2     Hf Mn Ga  3  2  6
YMgGa           Ga Mg Y   1  1  1
RbAuO2          O  Rb Au  2  1  1
CaRhF6          F  Ca Rh  6  1  1
Nb4FeSi         Nb Fe Si  4  1  1
Sr3GeO          Ge O  Sr  1  1  3
SrTaF7          F  Sr Ta  7  1  1
Nb2SiTe4        Nb Te Si  2  4  1
V5P3N           V  N  P   5  1  3
Mn2SiRu         Mn Ru Si  2  1  1
VAg3O4          O  V  Ag  4  1  3
Tl5(Cu7Se5)2    Tl Se Cu  5 10 14
GaFe2Ni         Fe Ni Ga  2  1  1
Ho2Ti3Si4       Ho Ti Si  2  3  4
ZrNiSb          Zr Sb Ni  1  1  1
K3BiSe3         Bi K  Se  1  3  3
ZrNiSn          Zr Sn Ni  1  1  1
Ca(AsRu)2       Ca Ru As  1  2  2
SbSe9Cl7        Cl Se Sb  7  9  1
La2Ni2O5        O  La Ni  5  2  2
Tl2TeS3         S  Tl Te  3  2  1
MnCrF5          Cr Mn F   1  1  5
Dy2AlGe2        Ge Dy Al  2  2  1
AlCuTe2         Te Al Cu  2  1  1
K6Pb2O5         O  Pb K   5  2  6
Hg3SO6          S  Hg O   1  3  6
Dy(SiPd)2       Dy Pd Si  1  2  2
KC2N3           K  C  N   1  2  3
Cs5In3As4       As In Cs  4  3  5
Yb19(Mg4H27)2   H  Mg Yb 54  8 19
Rb2CuBr3        Br Cu Rb  3  1  2
In(HO)3         O  H  In  3  3  1
La2Re3B7        La Re B   2  3  7
Fe2Se2O7        O  Fe Se  7  2  2
Rb2Sb8O13       O  Sb Rb 13  8  2
Ba3FeO5         Ba O  Fe  3  5  1
TbInCu2         Tb Cu In  1  2  1
Mo(SeCl6)2      Cl Mo Se 12  1  2
MgNi2Sb         Mg Sb Ni  1  1  2
TaPCl10         Cl Ta P  10  1  1
B8H10N          H  B  N  10  8  1
Na2H4Pd         H  Na Pd  4  2  1
MgNi2Sn         Mg Sn Ni  1  1  2
Rb3Nb2S11       S  Nb Rb 11  2  3
Sc6Ga16Ru7      Ru Sc Ga  7  6 16
BaTcO3          Ba O  Tc  1  3  1
Yb(MnAs)2       As Yb Mn  2  1  2
Na2H4Pt         H  Na Pt  4  2  1
Sr(AsPt)2       As Pt Sr  2  2  1
CsBrF           F  Br Cs  1  1  1
Tm(CuTe)3       Te Tm Cu  3  1  3
La11V4O26       O  La V  26 11  4
Lu3TlC          Tl C  Lu  1  1  3
Ho5Co2Bi        Bi Ho Co  1  5  2
NiGePt2         Ge Ni Pt  1  1  2
Sm3CrSe6        Cr Se Sm  1  6  3
BaFe2Se3        Ba Se Fe  1  3  2
Sb(OF3)2        O  F  Sb  2  6  1
Yb(Al2Mo)2      Mo Al Yb  2  4  1
Nd2Zr2O7        O  Zr Nd  7  2  2
Tl4SiSe4        Tl Se Si  4  4  1
La2Be2O5        O  La Be  5  2  2
NbCoP           Nb Co P   1  1  1
CsSb2F7         F  Sb Cs  7  2  1
Co2NiS4         S  Co Ni  4  2  1
Ti6CCl14        Cl Ti C  14  6  1
Yb(ReO4)3       O  Re Yb 12  3  1
K2(ReSe2)3      K  Se Re  2  6  3
NaReO4          O  Re Na  4  1  1
C2S3N2          S  C  N   3  2  2
EuGeS3          Ge S  Eu  1  3  1
Tl3PdCl5        Tl Pd Cl  3  1  5
Ce2Mo4O15       O  Mo Ce 15  4  2
Y7FeI12         Fe I  Y   1 12  7
DyCoC           Dy Co C   1  1  1
Ba(RhPb2)3      Ba Pb Rh  1  6  3
SmMgF4          F  Mg Sm  4  1  1
Li5BiO5         O  Li Bi  5  5  1
TbCoSi2         Tb Co Si  1  1  2
K3(NiO2)2       O  K  Ni  4  3  2
LiYGe           Ge Li Y   1  1  1
Er2(SO4)3       S  O  Er  3 12  2
Zr2Co12P7       Zr Co P   2 12  7
DySnAu          Sn Dy Au  1  1  1
K8SnSb4         K  Sn Sb  8  1  4
Dy3(CuGe)4      Ge Dy Cu  4  3  4
KAuCl4          Cl K  Au  4  1  1
Eu2PI           P  I  Eu  1  1  2
Sr2PdO3         O  Pd Sr  3  1  2
Ce2CrN3         Cr Ce N   1  2  3
La4(CoO3)3      O  La Co  9  4  3
Ba(BS2)2        S  Ba B   4  1  2
Ce9(Ni13P6)2    Ce Ni P   9 26 12
Na2In5Au6       In Na Au  5  2  6
CeInAu          In Ce Au  1  1  1
Rb2Ti6O13       O  Rb Ti 13  2  6
TiAgF6          F  Ti Ag  6  1  1
ReCl3O2         O  Cl Re  2  3  1
Ag4P2S7         S  Ag P   7  4  2
CeAsPd          As Ce Pd  1  1  1
CeCuGe          Ge Ce Cu  1  1  1
RbTiBr3         Br Rb Ti  3  1  1
Co21(SnB3)2     Sn Co B   2 21  6
Nd(SiPd)2       Nd Pd Si  1  2  2
Ce6Si4S17       S  Ce Si 17  6  4
Zn(FeO2)2       O  Fe Zn  4  2  1
Sm(BRh)4        B  Sm Rh  4  1  4
Er2S2O          S  O  Er  2  1  2
La8Ni4Br7       La Br Ni  8  7  4
HS8N            S  H  N   8  1  1
NaTa3O8         O  Ta Na  8  3  1
Er5(NiTe)2      Er Te Ni  5  2  2
Li2InAg         In Li Ag  1  2  1
K3BAs2          As K  B   2  3  1
Ta2CoO6         O  Ta Co  6  2  1
Li2InAu         In Li Au  1  2  1
Ce2Te4O11       O  Ce Te 11  2  4
Mn2CuSb         Mn Sb Cu  2  1  1
Ag3N5O6         O  N  Ag  6  5  3
DyInNi          In Dy Ni  1  1  1
Na4B2O5         O  Na B   5  4  2
Gd2(Ga3Co)3     Gd Co Ga  2  3  9
Zr(CuP)2        Zr Cu P   1  2  2
Ho(CuGe)2       Ge Ho Cu  2  1  2
PrMgSi2         Pr Mg Si  1  1  2
La2B4Rh5        La B  Rh  2  4  5
Ba3NiO4         Ba O  Ni  3  4  1
Tm2Ni12As7      As Ni Tm  7 12  2
Na4Ge9O20       Ge O  Na  9 20  4
La(CoB)2        La Co B   1  2  2
SrBe3O4         O  Be Sr  4  3  1
Cs2HgF4         Hg F  Cs  1  4  2
CaMn7O12        O  Mn Ca 12  7  1
YbSbPd          Sb Pd Yb  1  1  1
K2ZnCl4         Cl K  Zn  4  2  1
Fe21(WC3)2      Fe W  C  21  2  6
YbGaPt          Pt Yb Ga  1  1  1
BaBrF           Ba F  Br  1  1  1
LaSnF7          F  Sn La  7  1  1
Zr(TeCl)6       Zr Cl Te  1  6  6
Cu2GeSe3        Ge Se Cu  1  3  2
K3Co2F7         Co F  K   2  7  3
Ba2SiS4         S  Ba Si  4  2  1
Na4TiO4         O  Na Ti  4  4  1
La3Ge3Br2       Ge La Br  3  3  2
K4SnO4          O  Sn K   4  1  4
Na2CrO4         O  Cr Na  4  1  2
K4SnO3          O  Sn K   3  1  4
Ba(Ni5P3)2      Ba Ni P   1 10  6
ScCrC2          Cr Sc C   1  1  2
Ni2P2O7         O  Ni P   7  2  2
S2O5F2          S  O  F   2  5  2
La2CO5          O  La C   5  2  1
Tb3In5S12       S  Tb In 12  3  5
Er7Ru2C11       Er Ru C   7  2 11
MnSiNi2         Mn Ni Si  1  2  1
SnTePd          Sn Te Pd  1  1  1
Al12Co4Cu       Co Al Cu  4 12  1
Ba5Si8O21       Ba O  Si  5 21  8
Dy3PbC          Pb Dy C   1  3  1
Tl3AgTe2        Tl Te Ag  3  2  1
PbSO4           S  O  Pb  1  4  1
Fe(RhS2)2       S  Fe Rh  4  1  2
Ca(Ni2Sn)2      Ca Sn Ni  1  2  4
Mg(AlSe2)2      Se Mg Al  4  1  2
TbGa3Os         Tb Os Ga  1  1  3
Lu4CoB13        Co B  Lu  1 13  4
Sm3(SiIr)2      Sm Ir Si  3  2  2
AlCrNi2         Cr Ni Al  1  2  1
Ba2SnS4         S  Ba Sn  4  2  1
Sr3(FeO3)2      O  Fe Sr  6  2  3
HfNi2Sn         Hf Sn Ni  1  1  2
Na2(ReS2)3      S  Re Na  6  3  2
HoAlO3          O  Ho Al  3  1  1
Na3V5O23        O  Na V  23  3  5
Eu(ZnSn)2       Sn Zn Eu  2  2  1
EuAl9Co2        Co Al Eu  2  9  1
Hf2CuSb3        Hf Sb Cu  2  3  1
Ga3Ni13Ge6      Ge Ni Ga  6 13  3
Nd(CoGe)2       Ge Co Nd  2  2  1
Pt(PbO2)2       O  Pb Pt  4  2  1
KSb3O5          K  O  Sb  1  5  3
Tm2(Ni7B2)3     Ni B  Tm 21  6  2
SbPdSe          Se Sb Pd  1  1  1
MnNb3O6         O  Nb Mn  6  3  1
CsAg5Se3        Se Ag Cs  3  5  1
Eu3ReO7         O  Re Eu  7  1  3
ScAlCu2         Cu Sc Al  2  1  1
Sr5Mo2N7        Mo Sr N   2  5  7
Pr3IrO7         O  Pr Ir  7  3  1
PrInAu2         In Pr Au  1  1  2
Li2MoF6         F  Mo Li  6  1  2
SbPS4           S  Sb P   4  1  1
Mg4As6Rh7       As Mg Rh  6  4  7
YBO3            O  B  Y   3  1  1
Er4Mo4O11       O  Mo Er 11  4  4
K2ZnN12         K  Zn N   2  1 12
Ni3(PO4)2       O  Ni P   8  3  2
Er3CrS6         Cr S  Er  1  6  3
Hf2InNi2        Hf In Ni  2  1  2
Mn2BO4          O  Mn B   4  2  1
Na5GeP3         Ge Na P   1  5  3
NbSbRu          Nb Sb Ru  1  1  1
RbCeTe2         Ce Te Rb  1  2  1
LiZnAs          As Li Zn  1  1  1
Pr6Cd4Pd13      Cd Pr Pd  4  6 13
ErSi3Rh5        Er Rh Si  1  5  3
Sm(NiSn)2       Sn Ni Sm  2  2  1
BaB2F8          Ba F  B   1  8  2
YB2C            B  C  Y   2  1  1
Er2Ga10Os3      Er Os Ga  2  3 10
NbSbRh          Nb Sb Rh  1  1  1
TlCrS2          Cr Tl S   1  1  2
Bi14PdBr16      Bi Br Pd 14 16  1
Cr2HgS4         Cr S  Hg  2  4  1
Pr2Co7B3        Co Pr B   7  2  3
La3(GaNi2)2     La Ni Ga  3  4  2
NbCrN           Cr Nb N   1  1  1
Ca11(CN5)2      Ca C  N  11  2 10
GaCuPt2         Cu Pt Ga  1  2  1
Cs2NiF6         F  Ni Cs  6  1  2
DyInAu          In Dy Au  1  1  1
Nd2GeO5         Ge O  Nd  1  5  2
LaVO3           O  La V   3  1  1
NbCrP           Cr Nb P   1  1  1
LaVO4           O  La V   4  1  1
BaZrS3          S  Ba Zr  3  1  1
NaSb3F10        F  Na Sb 10  1  3
Ce(Al5Ru)2      Ce Ru Al  1  2 10
Tm2S2O          S  O  Tm  2  1  2
CsNaGe2         Ge Na Cs  2  1  1
Eu2SnS4         S  Sn Eu  4  1  2
ErBRh3          Er B  Rh  1  1  3
LaPdO3          O  La Pd  3  1  1
Zr2CuS4         S  Zr Cu  4  2  1
Ca(AgGe)2       Ge Ca Ag  2  1  2
NaDyS2          S  Dy Na  2  1  1
Co2GeO4         Ge O  Co  1  4  2
ZrNiP           Zr Ni P   1  1  1
K2CoS2          Co S  K   1  2  2
ScSnPd2         Sn Sc Pd  1  1  2
Ca3GeO          Ge O  Ca  1  1  3
Ca3GeN          Ge Ca N   1  3  1
YSiCu           Cu Si Y   1  1  1
NdTlPd          Tl Nd Pd  1  1  1
KSbO2           K  O  Sb  1  2  1
Ba(YTe2)2       Ba Te Y   1  4  2
Li2Ta3N5        Ta Li N   3  2  5
Ba(CdP)2        Ba Cd P   1  2  2
KSbO3           K  O  Sb  1  3  1
CrAsRh          Cr As Rh  1  1  1
Sr(CdAs)2       Cd As Sr  2  2  1
Sr(NiAs)2       As Ni Sr  2  2  1
K3Cu3As2        As K  Cu  2  3  3
Nd3(CuGe)4      Ge Nd Cu  4  3  4
Zr2CoP          Zr Co P   2  1  1
KTiBr3          Br K  Ti  3  1  1
Eu2SiS4         S  Si Eu  4  1  2
BaCrO3          Cr Ba O   1  1  3
BaCrO4          Cr Ba O   1  1  4
Ba(MnP)2        Ba Mn P   1  2  2
La3SiPd5        La Pd Si  3  5  1
Ba(Mo3O5)2      Ba O  Mo  1 10  6
Ca11(ReO6)4     O  Re Ca 24  4 11
Y2Te5O13        O  Te Y  13  5  2
TlCuS2          S  Tl Cu  2  1  1
Nb3Se12I        Nb Se I   3 12  1
Mg(SbO2)2       O  Sb Mg  4  2  1
LiGaCl4         Cl Li Ga  4  1  1
HoInAu          In Ho Au  1  1  1
Na3In2Ag        In Na Ag  2  3  1
CdSnSb2         Cd Sn Sb  1  1  2
TiGaPt          Ti Pt Ga  1  1  1
Sm(GaPd)2       Sm Pd Ga  1  2  2
Na3In2Au        In Na Au  2  3  1
Rb2Sb4S7        S  Sb Rb  7  4  2
K3SiTe3         K  Te Si  3  3  1
Yb3Sn13Rh4      Sn Rh Yb 13  4  3
Ca3VN3          V  Ca N   1  3  3
Bi(TeBr2)2      Br Bi Te  4  1  2
NaGdCl4         Gd Cl Na  1  4  1
BaSO2           S  Ba O   1  1  2
Cd2As2O7        O  As Cd  7  2  2
La(GeRu)2       Ge La Ru  2  1  2
BaSO4           S  Ba O   1  1  4
Yb(CoGe)2       Ge Co Yb  2  2  1
Ho3SnC          Sn Ho C   1  3  1
P(W3O10)2       O  W  P  20  6  1
MnCoP           Mn Co P   1  1  1
BaCeN2          Ba Ce N   1  1  2
Lu2MgS4         S  Mg Lu  4  1  2
LiHO2           O  H  Li  2  1  1
Co(MoS2)2       S  Mo Co  4  2  1
Eu(ClO4)3       O  Cl Eu 12  3  1
Rb5Zr4F21       Zr F  Rb  4 21  5
Mn3(PO4)2       O  Mn P   8  3  2
BaLiF3          Ba F  Li  1  3  1
Tb2Si5Ru3       Tb Ru Si  2  3  5
TmB2Ru3         Ru B  Tm  3  2  1
RbCaAs          As Ca Rb  1  1  1
SmNiC2          Ni Sm C   1  1  2
CsVBr3          V  Br Cs  1  3  1
Fe2(TeO3)3      O  Fe Te  9  2  3
La(CoSi)2       La Co Si  1  2  2
P2Pb3O8         O  Pb P   8  3  2
Sb2TeF14        F  Sb Te 14  2  1
KICl2           Cl K  I   2  1  1
KICl4           Cl K  I   4  1  1
Dy(PRu)2        Dy Ru P   1  2  2
Tl2PtCl6        Tl Pt Cl  2  1  6
As2Pb8O13       O  As Pb 13  2  8
La2GeI2         Ge La I   1  2  2
Dy(Fe2Ge)2      Ge Fe Dy  2  4  1
Dy2B4O9         O  Dy B   9  2  4
Nd2SiO5         O  Nd Si  5  2  1
Lu5SbPd2        Sb Pd Lu  1  2  5
Er(BRh)4        Er B  Rh  1  4  4
RbPt2Se3        Se Rb Pt  3  1  2
ErCuAs2         As Er Cu  2  1  1
CeAl4Ni         Ce Ni Al  1  1  4
Na2(GaSb)3      Sb Na Ga  3  2  3
PrGaCo2         Co Pr Ga  2  1  1
Bi2Ru2O7        O  Bi Ru  7  2  2
LiTiS2          S  Li Ti  2  1  1
TaSiAs          As Si Ta  1  1  1
Y(SiPd)2        Pd Si Y   2  2  1
Nd2CdNi2        Cd Nd Ni  1  2  2
NbNiB           Nb Ni B   1  1  1
NaGdS2          S  Gd Na  2  1  1
KLi2As          Li As K   2  1  1
Hg9P5I6         Hg I  P   9  6  5
NbNiP           Nb Ni P   1  1  1
CeAlCo          Ce Co Al  1  1  1
BHO2            O  H  B   2  1  1
Dy(Al2Cu)4      Dy Al Cu  1  8  4
AlAgTe2         Te Al Ag  2  1  1
Nd2Ru2O7        O  Nd Ru  7  2  2
CdPS3           S  Cd P   3  1  1
Dy2AlCo2        Dy Co Al  2  2  1
PrCoSb3         Co Sb Pr  1  3  1
Rb3AlO3         O  Al Rb  3  1  3
AgBF5           F  B  Ag  5  1  1
AgBF4           F  B  Ag  4  1  1
CaV3O7          O  Ca V   7  1  3
KIn9Co2         Co In K   2  9  1
K3GeTe3         Ge K  Te  1  3  3
LiZnP           Li Zn P   1  1  1
Zr6Si7Ni16      Zr Ni Si  6 16  7
Ba(Ni2B)6       Ba Ni B   1 12  6
K5As3O10        O  As K  10  3  5
Eu3AuO6         O  Au Eu  6  1  3
HoZrSb          Zr Ho Sb  1  1  1
RbCeS2          S  Ce Rb  2  1  1
FeP4O11         O  Fe P  11  1  4
InFeCo2         In Fe Co  1  1  2
ZrAlNi          Zr Ni Al  1  1  1
Tb3Ni13B2       Tb Ni B   3 13  2
ZrAsRu          Zr As Ru  1  1  1
Sr4As2O         O  As Sr  1  2  4
CaGePt          Ge Ca Pt  1  1  1
RbMgF3          F  Mg Rb  3  1  1
RbTiCl3         Cl Rb Ti  3  1  1
Ce3SiPt5        Ce Pt Si  3  5  1
YbNaS2          S  Na Yb  2  1  1
ErNiSn          Er Sn Ni  1  1  1
ErNiSb          Er Sb Ni  1  1  1
Cs3Li2Cl5       Cl Li Cs  5  2  3
Sc2TlC          Tl Sc C   1  2  1
Pr2W2O9         O  W  Pr  9  2  2
AlV4C3          Al C  V   1  3  4
Ca4TiN4         Ca Ti N   4  1  4
H6SN2           S  H  N   1  6  2
Mg2H4Ru         H  Mg Ru  4  2  1
Sr2AuN          N  Sr Au  1  2  1
Cs2MnTe2        Mn Te Cs  1  2  2
