627467	I m m a	Nd (Cu0.8 Ga1.2)	CeCu2	Phase diagram of the system Y-Cu-Ga and solid solubility between RE Cu2 - RE Ga2	Markiv, V.Ya.;  Belyavina, N.N.;  Zhunkovskaya, T.I.	Dopovidi Akademii Nauk Ukrains&#39;koi RSR, Seriya A: Fiziko-Matematichni Ta Tekhnichni Nauki (1982) 44, (2) p84-p88
627468	I 4/m m m	Cu1.5 Nd2 Ga6.5	ThCr2Si2	Magnetic behaviour and structural chemistry of ternary gallides RE Cux Ga4-x (RE= La, Ce, Pr, Nd, Sm, Gd)	Grin&#39;, Yu.;  Hiebl, K.;  Rogl, P.;  Noel, H.	Journal of the Less-Common Metals (1990) 162,  p371-p377
627471	P 63/m m c	(Cu Ga3) Pr2	CaIn2	Phase diagram of the system Y - Cu - Ga and solid solubility between  RE Cu2 -RE Ga2	Markiv, V.Ya.;  Belyavina, N.N.;  Zhunkovskaya, T.I.	Dopovidi Akademii Nauk Ukrains&#39;koi RSR, Seriya A: Fiziko-Matematichni Ta Tekhnichni Nauki (1982) 44, (2) p84-p88
627472	I m m a	Pr (Cu0.8 Ga1.2)	CeCu2	Phase diagram of the system Y-Cu-Ga and solid solubility between RE Cu2 - RE Ga2	Markiv, V.Ya.;  Belyavina, N.N.;  Zhunkovskaya, T.I.	Dopovidi Akademii Nauk Ukrains&#39;koi RSR, Seriya A: Fiziko-Matematichni Ta Tekhnichni Nauki (1982) 44, (2) p84-p88
627473	I 4/m m m	Cu Pr Ga3	ThCr2Si2	Magnetic behaviour and structural chemistry of ternary gallides RE Cux Ga4-x (RE= La, Ce, Pr, Nd, Sm, Gd)	Grin&#39;, Yu.;  Hiebl, K.;  Rogl, P.;  Noel, H.	Journal of the Less-Common Metals (1990) 162,  p371-p377
627493	I 4/m m m	Cu11 Ga13 Sc2	Mn12Th	Physico-chemical investigation of the interaction of the laves phases in the systems zirconium-ruthenium-aluminum and hafnium-ruthenium-aluminum	Gavrilenko, I.S.;  Markiv, V.Ya.	Metallofizika (Akad. Nauk Ukraiskoi SSR, Inst. Metallofiziki) (1979) 75,  p103-p106
627495	I m -3	Sc (Cu4 Ga2)	Cd6Y	Crystal structure of some ternary compounds in the system Sc-Cu-Ga	Markiv, V.Ya.;  Belyavina, N.N.;  Gavrilenko, I.S.	Russian Metallurgy (1984) 1984, (5) p227-p229
627496	P 63/m m c	(Cu2.8 Ga1.2) Sc2	CaIn2	Crystal structure of some ternary compounds in the system Sc-Cu-Ga	Markiv, V.Ya.;  Belyavina, N.N.;  Gavrilenko, I.S.	Russian Metallurgy (1984) 1984, (5) p227-p229
627540	P 63/m m c	(Cu Ga3) Sm2	CaIn2	Phase diagram of the system Y - Cu - Ga and solid solubility between  RE Cu2 -RE Ga2	Markiv, V.Ya.;  Belyavina, N.N.;  Zhunkovskaya, T.I.	Dopovidi Akademii Nauk Ukrains&#39;koi RSR, Seriya A: Fiziko-Matematichni Ta Tekhnichni Nauki (1982) 44, (2) p84-p88
627541	I m m a	Sm (Cu0.8 Ga1.2)	CeCu2	Crystal structure of some ternary compounds in the system Sc-Cu-Ga	Markiv, V.Ya.;  Belyavina, N.N.;  Zhunkovskaya, T.I.	Dopovidi Akademii Nauk Ukrains&#39;koi RSR, Seriya A: Fiziko-Matematichni Ta Tekhnichni Nauki (1982) 44, (2) p84-p88
627542	I 4/m m m	Cu Sm Ga3	ThCr2Si2	Magnetic behaviour and structural chemistry of ternary gallides RE Cux Ga4-x (RE= La, Ce, Pr, Nd, Sm, Gd)	Grin&#39;, Yu.;  Hiebl, K.;  Rogl, P.;  Noel, H.	Journal of the Less-Common Metals (1990) 162,  p371-p377
627543	P 63/m m c	(Cu Ga3) Tb2	CaIn2	Phase diagram of the system Y - Cu - Ga and solid solubility between  RE Cu2 -RE Ga2	Markiv, V.Ya.;  Belyavina, N.N.;  Zhunkovskaya, T.I.	Dopovidi Akademii Nauk Ukrains&#39;koi RSR, Seriya A: Fiziko-Matematichni Ta Tekhnichni Nauki (1982) 44, (2) p84-p88
627544	I m m a	Tb (Cu0.8 Ga1.2)	CeCu2	Crystal structure of some ternary compounds in the system Sc-Cu-Ga	Markiv, V.Ya.;  Belyavina, N.N.;  Zhunkovskaya, T.I.	Dopovidi Akademii Nauk Ukrains&#39;koi RSR, Seriya A: Fiziko-Matematichni Ta Tekhnichni Nauki (1982) 44, (2) p84-p88
627565	P 63/m m c	(Cu5 Ga3) Ti4	Laves(2H)-MgZn2	New compounds of the Mn Cu2 Al and Mg Zn2 types containing aluminium and gallium	Markiv, V.Ya.;  Voroshilov, Yu.V.;  Kripyakevich, P.I.;  Cherkashin, E.E.	Soviet Physics, Crystallography (= Kristallografiya) (1964) 9, (5) p619-p620
627566	P 63/m m c	Ti (Cu1.25 Ga0.75)	Laves(2H)-MgZn2	Compounds of the type R (X, Y)2 in systems with R = Ti, Zr, Hf, X = Fe, Co, Ni, Cu and Y = Al, Ga and their crystal structures	Markiv, V.Ya.;  Kripyakevich, P.I.	Soviet Physics, Crystallography (= Kristallografiya) (1966) 11, (6) p733-p738
627567	P 63/m m c	(Cu Ga3) Tm2	CaIn2	Phase diagram of the system Y - Cu - Ga and solid solubility between  RE Cu2 -RE Ga2	Markiv, V.Ya.;  Belyavina, N.N.;  Zhunkovskaya, T.I.	Dopovidi Akademii Nauk Ukrains&#39;koi RSR, Seriya A: Fiziko-Matematichni Ta Tekhnichni Nauki (1982) 44, (2) p84-p88
627568	I m m a	Tm (Cu0.8 Ga1.2)	CeCu2	Crystal structure of the compound Eu Ga2	Markiv, V.Ya.;  Belyavina, N.N.;  Zhunkovskaya, T.I.	Dopovidi Akademii Nauk Ukrains&#39;koi RSR, Seriya A: Fiziko-Matematichni Ta Tekhnichni Nauki (1982) 44, (2) p84-p88
627571	R -3 m H	Y2 (Cu11 Ga6)	Th2Zn17	Phase diagram of the system Y - Cu - Ga and solid solubility between RE Cu2 - RE Ga2	Markiv, V.Ya.;  Belyavina, N.N.;  Zhunkovskaya, T.I.	Dopovidi Akademii Nauk Ukrains&#39;koi RSR, Seriya A: Fiziko-Matematichni Ta Tekhnichni Nauki (1982) 44, (2) p84-p88
627572	I m m a	Y (Cu0.8 Ga1.2)	CeCu2	Crystal structure of the compound Eu Ga2	Markiv, V.Ya.;  Belyavina, N.N.;  Zhunkovskaya, T.I.	Dopovidi Akademii Nauk Ukrains&#39;koi RSR, Seriya A: Fiziko-Matematichni Ta Tekhnichni Nauki (1982) 44, (2) p84-p88
627573	I 4/m m m	Cu11 Ga13 Y2	Mn12Th	Phase diagram of the system Y - Cu - Ga and solid solubility between RE Cu2 - RE Ga2	Markiv, V.Ya.;  Belyavina, N.N.;  Zhunkovskaya, T.I.	Dopovidi Akademii Nauk Ukrains&#39;koi RSR, Seriya A: Fiziko-Matematichni Ta Tekhnichni Nauki (1982) 44, (2) p84-p88
627575	I m m a	Yb (Cu0.8 Ga1.2)	CeCu2	Crystal structure of the compound Eu Ga2	Markiv, V.Ya.;  Belyavina, N.N.;  Zhunkovskaya, T.I.	Dopovidi Akademii Nauk Ukrains&#39;koi RSR, Seriya A: Fiziko-Matematichni Ta Tekhnichni Nauki (1982) 44, (2) p84-p88
627578	I m a 2	Zr Cu (Cu0.2 Ga0.8)	FeSiTi	Crystal structure of the compounds Y Mn Ga, Zr6 Co Ga2 and some representatives	Belyavina, N.N.;  Markiv, V.Ya.	Dopovidi Akademii Nauk Ukrains&#39;koi RSR, Seriya B: Geologichni, Khimichni ta Biologichni Nauki (1982) 1982, (5) p40-p44
627579	I m m a	Zr (Cu0.5 Ga1.5)	CeCu2	Crystal structure of the Zr2 Co Ga3 compound and its analogues	Belyavina, N.N.;  Markiv, V.Ya.;  Pilyavsky, V.S.	Dopovidi Akademii Nauk Ukrains&#39;koi RSR, Seriya A: Fiziko-Matematichni Ta Tekhnichni Nauki (1979) 41, (2) p145-p147
627582	F m -3 m	Cu25 Ga21 Zr12	Mn23Th6	Investigation of the Zr-Ni-Ga and Zr-Cu-Ga systems	Markiv, V.Ya.;  Storozhenko, A.I.	Russian Metallurgy (1974) 1974, (4) p151-p155
627583	P 63/m m c	Cu Ga Zr	InNi2	Compounds of the type R (X, Y)2 in systems with R= Ti, Zr, Hf, X= Fe, Co, Ni, Cu and Y= Al, Ga and their crystal structures	Markiv, V.Ya.;  Kripyakevich, P.I.	Soviet Physics, Crystallography (= Kristallografiya) (1966) 11, (6) p733-p738
627609	P 4/m b m	Cu2 Gd2 In	Si2U3	Crystal structure of the compounds R2 Ni2 In, R2 Ni2-x In and R2 Cu2 In (R= La, Ce, Pr, Nd, Sm, Gd, Tb, Dy, Ho, Er, Tm, Lu, Y)	Kal&#39;ichak, Ya.M.;  Zaremba, V.I.;  Baranyak, V.M.;  Zavalii, P.Yu.;  Bruskov, V.A.;  Sysa, L.V.;  Dmytrakh, O.V.	Inorganic Materials (1990) 26, (1) p74-p76
627611	F -4 3 m	Gd Cu4 In	AuBe5	Isothermal section of the state diagram of the Gd-Cu-In system	Bakar, A.M.;  Kalychak, Ya.M.	Izvestiya Vysshikh Uchebnykh Zavedenii, Tsvetnaya Metallurgiya (1990) 1990, (1) p99-p102
627613	P -6 2 m	Cu Gd In	ZrNiAl-Fe2P	Isothermal section of the phase diagram of the system Gd-Cu-In	Bakar, A.M.;  Kal&#39;ichak, Ya.M.	Izvestiya Vysshikh Uchebnykh Zavedenii, Tsvetnaya Metallurgiya (1990) 1990, (1) p99-p102
627615	P 4/m b m	Gd Cu9 In2	CeMn6Ni5	Isothermal cross-section of the phase diagram of the system Gd-Cu-In	Bakar, A.M.;  Kalychak, Ya.M.	Izvestiya Vysshikh Uchebnykh Zavedenii, Tsvetnaya Metallurgiya (1990) 1990, (1) p99-p102
627616	I 4/m m m	Cu5 Gd In7	Mn12Th	Isothermal section of the phase diagram of the system Gd-Cu-In	Bakar, A.M.;  Kal&#39;ichak, Ya.M.	Izvestiya Vysshikh Uchebnykh Zavedenii, Tsvetnaya Metallurgiya (1990) 1990, (1) p99-p102
627620	F m -3 m	Cu2 Gd In	Heusler-AlCu2Mn	Magnetic and structural characteristics of the R In Cu2 compounds in the Heusler L21 structure	Felner, I.	Solid State Communications (1985) 56, (4) p315-p317
627621	P -6 2 m	Cu Gd In	ZrNiAl-Fe2P	Rare earth - Au(Cu) - X compounds with the Fe2 P-, Ca In2-, and Mg Ag As-type	Dwight, A.E.	Proc. Rare Earth Res. Conf. (12th) (1976) 1,  p480-p489
627622	I 4/m m m	Gd (Cu1.4 Mn0.6) Mn4	Al4Mo2Yb	Crystal structures of the compounds T R (Mn, Cu)6 (T R = Ce, Pr, Nd, Sm, Gd) and T R (Mn, Ni)3 (T R = Nd, Sm)	Kalychak, Ya.M.;  Davydyuk, P.P.;  Bodak, O.I.	Soviet Physics, Crystallography (= Kristallografiya) (1984) 29, (1) p99-p100
627623	P n m a	Gd2 (Cu Ni)	FeB	Ternary FeB- and CrB-type phases with yttrium, lanthanum, and some rare earths	Raman, A.	Inorganic Chemistry (1968) 7, (5) p973-p976
627625	I m m a	Gd (Cu1.6 Ni0.4)	CeCu2	Gadolinium copper nickel (1/1.6/0.4) **	Borombaev, M.K.;  Markosyan, A.S.	Physics of Metals and Metallography (1987) 63, (4) p80-p88
627627	P 4/n m m Z	Gd Cu (Cu0.25 P1.75)	ZrCuSiAs-CuHfSi2	New REM phosphides of Hf Cu Si2 - type structure	Chikhrii, S.I.;  Kuz&#39;ma, Yu.B.;  Orishchin, S.V.	Dopovidi Akademii Nauk Ukrains&#39;koi RSR, Seriya B: Geologichni, Khimichni ta Biologichni Nauki (1989) 1989, (3) p60-p62
627906	P 4/m c c	Hf4 Cu P	CoNb4Si	Interactions in the Zr-Cu-P system	Lomnitskaya, Ya.F.;  Kuz&#39;ma, Yu.B.	Russian Journal of Inorganic Chemistry (1989) 34, (8) p1202-p1203
627908	P 63/m c m	Hf5 Cu Sb3	Ga4Ti5	Antimonides with D8-8 and Hf5 Sn3 Cu structure types	Rieger, W.;  Parthe, E.	Acta Crystallographica B (24,1968-38,1982) (1968) 24,  p456-p458
627922	F d -3 m Z	Cu Hf1.5 Zn0.5	NiTi2	Phasen mit oktaedrischen Bauelementen des Uebergangsmetalls	Rieger, W.;  Nowotny, H.;  Benesovsky, F.	Monatshefte fuer Chemie (1965) 96,  p232-p241
627923	F m -3 m	Cu7 Hf6 Zn16	Mn23Th6	Neue G-Phasen	Ganglberger, E.;  Nowotny, H.N.;  Benesovsky, F.	Monatshefte fuer Chemie (1966) 97, (3) p829-p832
627951	P 4/m b m	Cu2 Ho2 In	Si2U3	Crystal structure of the compounds R2 Ni2 In, R2 Ni2-x In and R2 Cu2 In (R= La, Ce, Pr, Nd, Sm, Gd, Tb, Dy, Ho, Er, Tm, Lu, Y)	Kal&#39;ichak, Ya.M.;  Zaremba, V.I.;  Baranyak, V.M.;  Zavalii, P.Yu.;  Bruskov, V.A.;  Sysa, L.V.;  Dmytrakh, O.V.	Inorganic Materials (1990) 26, (1) p74-p76
627953	I 4/m m m	Cu5 Ho In7	Mn12Th	Crystal structures of TR Cu5.1 In6.9 (TR= Y, Ce, Pr, Nd, Sm, Gd, Tb, Dy, Ho, Er, Tm, Yb)	Sysa, L.V.;  Kal&#39;ichak, Ya.M.;  Akhmad, B.;  Baranyak, V.M.	Soviet Physics, Crystallography (= Kristallografiya) (1989) 34, (3) p443-p444
627954	P -6 2 m	Cu Ho In	ZrNiAl-Fe2P	Rare earth - Au(Cu) - X compounds with the Fe2 P-, Ca In2-, and Mg Ag As-type	Dwight, A.E.	Proc. Rare Earth Res. Conf. (12th) (1976) 1,  p480-p489
627958	P 4/n m m Z	Ho Cu (Cu0.25 P1.75)	ZrCuSiAs-CuHfSi2	New REM phosphides of Hf Cu Si2 - type structure	Chikhrii, S.I.;  Kuz&#39;ma, Yu.B.;  Orishchin, S.V.	Dopovidi Akademii Nauk Ukrains&#39;koi RSR, Seriya B: Geologichni, Khimichni ta Biologichni Nauki (1989) 1989, (3) p60-p62
628000	P n n m	La2 Cu9 In3	Ce2Cu9In3	Crystal structure of Ce Cu4.38 In1.62 compound and affinitive compounds	Kalychak, Ya.M.;  Baranyak, V.M.;  Bel&#39;skii, V.K.;  Dmytrakh, O.V.	Dopovidi Akademii Nauk Ukrains&#39;koi RSR, Seriya B: Geologichni, Khimichni ta Biologichni Nauki (1988) 1988, (9) p39-p42
628002	P 4/m b m	Cu2 In La2	Si2U3	Crystal structure of the compounds R2 Ni2 In, R2 Ni2-x In and R2 Cu2 In (R= La, Ce, Pr, Nd, Sm, Gd, Tb, Dy, Ho, Er, Tm, Lu, Y)	Kal&#39;ichak, Ya.M.;  Zaremba, V.I.;  Baranyak, V.M.;  Zavalii, P.Yu.;  Bruskov, V.A.;  Sysa, L.V.;  Dmytrakh, O.V.	Inorganic Materials (1990) 26, (1) p74-p76
628005	P 6/m m m	(Cu In3 La2)0.5	SmNiSb	The La-Cu-In system	Dmytrakh, O.V.;  Kal&#39;ichak, Ya.M.	Russian Metallurgy (1990) 1990, (6) p199-p201
628006	P n n m	La2 Cu10 In2	Ce2Cu9In3	The La-Cu-In system	Dmytrakh, O.V.;  Kalychak, Ya.M.	Russian Metallurgy (1990) 1990, (6) p199-p201
628008	P 4/m b m	La Cu9 In2	CeMn6Ni5	The La-Cu-In system	Dmytrakh, O.V.;  Kalychak, Ya.M.	Russian Metallurgy (1990) 1990, (6) p199-p201
628010	P -6 2 m	Cu In La	ZrNiAl-Fe2P	Rare earth - Au(Cu) - X compounds with the Fe2 P-, Ca In2-, and Mg Ag As-type	Dwight, A.E.	Proc. Rare Earth Res. Conf. (12th) (1976) 1,  p480-p489
628012	P 4/m b m	Cu2 In Lu2	Si2U3	Crystal structure of the compounds R2 Ni2 In, R2 Ni2-x In and R2 Cu2 In (R= La, Ce, Pr, Nd, Sm, Gd, Tb, Dy, Ho, Er, Tm, Lu, Y)	Kal&#39;ichak, Ya.M.;  Zaremba, V.I.;  Baranyak, V.M.;  Zavalii, P.Yu.;  Bruskov, V.A.;  Sysa, L.V.;  Dmytrakh, O.V.	Inorganic Materials (1990) 26, (1) p74-p76
628015	P -6 2 m	Cu In Lu	ZrNiAl-Fe2P	Rare earth - Au(Cu) - X compounds with the Fe2 P-, Ca In2-, and Mg Ag As-type	Dwight, A.E.	Proc. Rare Earth Res. Conf. (12th) (1976) 1,  p480-p489
628018	F -4 3 m	Mg Cu4 In	AuBe5	Crystal structures of some intermetallic compounds	Gladyshevskii, E.I.;  Kripyakevich, P.I.;  Teslyuk, M.Yu.;  Zarechnyuk, O.S.;  Kuz&#39;ma, Yu.B.	Soviet Physics, Crystallography (= Kristallografiya) (1961) 6,  p207-p208
628019	F m -3 m	Cu2 In Mn	Heusler-AlCu2Mn	Site and probe dependence on hyperfine magnetic field in Heusler alloys X2 Mn Z (X= Ni, Cu, Rh, Pd, and Z= Ga, Ge, In, Sn, Pb)	Iha, S.;  Seyoum, H.M.;  Demarco, M.;  Julian, G.M.;  Stubbs, D.A.;  Blue, J.W.;  Silva, M.T.X.;  Vasquez, A.	Hyperfine Interactions (1983) 16,  p685-p688
628024	P 63/m m c	(Cu Mn) In	Laves(2H)-MgZn2	Crystal structures of some intermetallic compounds	Gladyshevskii, E.I.;  Kripyakevich, P.I.;  Teslyuk, M.Yu.;  Zarechnyuk, O.S.;  Kuz&#39;ma, Yu.B.	Soviet Physics, Crystallography (= Kristallografiya) (1961) 6,  p207-p208
628034	P n n m	Nd2 Cu9 In3	Ce2Cu9In3	Crystal structure of Ce Cu4.38 In1.62 compound and affinitive compounds	Kalychak, Ya.M.;  Baranyak, V.M.;  Bel&#39;skii, V.K.;  Dmytrakh, O.V.	Dopovidi Akademii Nauk Ukrains&#39;koi RSR, Seriya B: Geologichni, Khimichni ta Biologichni Nauki (1988) 1988, (9) p39-p42
628036	P 4/m b m	Cu2 In Nd2	Si2U3	Crystal structure of the compounds R2 Ni2 In, R2 Ni2-x In and R2 Cu2 In (R= La, Ce, Pr, Nd, Sm, Gd, Tb, Dy, Ho, Er, Tm, Lu, Y)	Kal&#39;ichak, Ya.M.;  Zaremba, V.I.;  Baranyak, V.M.;  Zavalii, P.Yu.;  Bruskov, V.A.;  Sysa, L.V.;  Dmytrakh, O.V.	Inorganic Materials (1990) 26, (1) p74-p76
628038	I 4/m m m	Cu5 In7 Nd	Mn12Th	Crystal structures of TR Cu5.1 In6.9 (TR= Y, Ce, Pr, Nd, Sm, Gd, Tb, Dy, Ho, Er, Tm, Yb)	Sysa, L.V.;  Kal&#39;ichak, Ya.M.;  Akhmad, B.;  Baranyak, V.M.	Soviet Physics, Crystallography (= Kristallografiya) (1989) 34, (3) p443-p444
628040	P -6 2 m	Cu In Nd	ZrNiAl-Fe2P	Rare earth - Au(Cu) - X compounds with the Fe2 P-, Ca In2-, and Mg Ag As-type	Dwight, A.E.	Proc. Rare Earth Res. Conf. (12th) (1976) 1,  p480-p489
628042	P n n m	Pr2 Cu9 In3	Ce2Cu9In3	Crystal structure of Ce Cu4.38 In1.62 compound and affinitive compounds	Kalychak, Ya.M.;  Baranyak, V.M.;  Bel&#39;skii, V.K.;  Dmytrakh, O.V.	Dopovidi Akademii Nauk Ukrains&#39;koi RSR, Seriya B: Geologichni, Khimichni ta Biologichni Nauki (1988) 1988, (9) p39-p42
628044	P 4/m b m	Cu2 In Pr2	Si2U3	Crystal structure of the compounds R2 Ni2 In, R2 Ni2-x In and R2 Cu2 In (R= La, Ce, Pr, Nd, Sm, Gd, Tb, Dy, Ho, Er, Tm, Lu, Y)	Kal&#39;ichak, Ya.M.;  Zaremba, V.I.;  Baranyak, V.M.;  Zavalii, P.Yu.;  Bruskov, V.A.;  Sysa, L.V.;  Dmytrakh, O.V.	Inorganic Materials (1990) 26, (1) p74-p76
628046	I 4/m m m	Cu5 In7 Pr	Mn12Th	Crystal structures of TR Cu5.1 In6.9 (TR= Y, Ce, Pr, Nd, Sm, Gd, Tb, Dy, Ho, Er, Tm, Yb)	Sysa, L.V.;  Kal&#39;ichak, Ya.M.;  Akhmad, B.;  Baranyak, V.M.	Soviet Physics, Crystallography (= Kristallografiya) (1989) 34, (3) p443-p444
628048	P -6 2 m	Cu In Pr	ZrNiAl-Fe2P	Rare earth - Au(Cu) - X compounds with the Fe2 P-, Ca In2-, and Mg Ag As-type	Dwight, A.E.	Proc. Rare Earth Res. Conf. (12th) (1976) 1,  p480-p489
628126	P 4/m b m	Cu2 In Sm2	Si2U3	Crystal structure of the compounds R2 Ni2 In, R2 Ni2-x In and R2 Cu2 In (R= La, Ce, Pr, Nd, Sm, Gd, Tb, Dy, Ho, Er, Tm, Lu, Y)	Kal&#39;ichak, Ya.M.;  Zaremba, V.I.;  Baranyak, V.M.;  Zavalii, P.Yu.;  Bruskov, V.A.;  Sysa, L.V.;  Dmytrakh, O.V.	Inorganic Materials (1990) 26, (1) p74-p76
628129	I 4/m m m	Cu5 In7 Sm	Mn12Th	Crystal structures of TR Cu5.1 In6.9 (TR= Y, Ce, Pr, Nd, Sm, Gd, Tb, Dy, Ho, Er, Tm, Yb)	Sysa, L.V.;  Kal&#39;ichak, Ya.M.;  Akhmad, B.;  Baranyak, V.M.	Soviet Physics, Crystallography (= Kristallografiya) (1989) 34, (3) p443-p444
628131	P -6 2 m	Cu In Sm	ZrNiAl-Fe2P	Rare earth - Au(Cu) - X compounds with the Fe2 P-, Ca In2-, and Mg Ag As-type	Dwight, A.E.	Proc. Rare Earth Res. Conf. (12th) (1976) 1,  p480-p489
628133	P 4/m b m	Cu2 In Tb2	Si2U3	Crystal structure of the compounds R2 Ni2 In, R2 Ni2-x In and R2 Cu2 In (R= La, Ce, Pr, Nd, Sm, Gd, Tb, Dy, Ho, Er, Tm, Lu, Y)	Kal&#39;ichak, Ya.M.;  Zaremba, V.I.;  Baranyak, V.M.;  Zavalii, P.Yu.;  Bruskov, V.A.;  Sysa, L.V.;  Dmytrakh, O.V.	Inorganic Materials (1990) 26, (1) p74-p76
628137	P -6 2 m	Cu In Tb	ZrNiAl-Fe2P	The systems Tb-Cu-In and Dy-Cu-In	Kal&#39;ichak, Ya.M.;  Bakar, A.M.;  Gladyshevskii, E.I.	Izvestiya Vysshikh Uchebnykh Zavedenii, Tsvetnaya Metallurgiya (1989) 1989, (3) p95-p99
628139	I 4/m m m	Cu5 In7 Tb	Mn12Th	The systems Tb-Cu-In and Dy-Cu-In	Kal&#39;ichak, Ya.M.;  Bakar, A.M.;  Gladyshevskii, E.I.	Izvestiya Vysshikh Uchebnykh Zavedenii, Tsvetnaya Metallurgiya (1989) 1989, (3) p95-p99
628172	P m -3 m	(Cu2 In Ti)0.5	CsCl	Phasen des B2-Strukturtyps (CsCl-Typ) in ternaeren Systemen mit Kupfer und Nickel	Heine, W.;  Zwicker, U.	Naturwissenschaften (1962) 49, (17) p391-p391
628174	P 4/m b m	Cu2 In Tm2	Si2U3	Crystal structure of the compounds R2 Ni2 In, R2 Ni2-x In and R2 Cu2 In (R= La, Ce, Pr, Nd, Sm, Gd, Tb, Dy, Ho, Er, Tm, Lu, Y)	Kal&#39;ichak, Ya.M.;  Zaremba, V.I.;  Baranyak, V.M.;  Zavalii, P.Yu.;  Bruskov, V.A.;  Sysa, L.V.;  Dmytrakh, O.V.	Inorganic Materials (1990) 26, (1) p74-p76
628175	I 4/m m m	Cu5 In7 Tm	Mn12Th	Crystal structures of TR Cu5.1 In6.9 (TR= Y, Ce, Pr, Nd, Sm, Gd, Tb, Dy, Ho, Er, Tm, Yb)	Sysa, L.V.;  Kal&#39;ichak, Ya.M.;  Akhmad, B.;  Baranyak, V.M.	Soviet Physics, Crystallography (= Kristallografiya) (1989) 34, (3) p443-p444
628176	P -6 2 m	Cu In Tm	ZrNiAl-Fe2P	Rare earth - Au(Cu) - X compounds with the Fe2 P-, Ca In2-, and Mg Ag As-type	Dwight, A.E.	Proc. Rare Earth Res. Conf. (12th) (1976) 1,  p480-p489
628177	P 4/m b m	Cu2 In Y2	Si2U3	Crystal structure of the compounds R2 Ni2 In, R2 Ni2-x In and R2 Cu2 In (R= La, Ce, Pr, Nd, Sm, Gd, Tb, Dy, Ho, Er, Tm, Lu, Y)	Kal&#39;ichak, Ya.M.;  Zaremba, V.I.;  Baranyak, V.M.;  Zavalii, P.Yu.;  Bruskov, V.A.;  Sysa, L.V.;  Dmytrakh, O.V.	Inorganic Materials (1990) 26, (1) p74-p76
628179	F -4 3 m	Y Cu4 In	AuBe5	The system Y-Cu-In	Kalychak, Ya.M.;  Bakar, A.M.	Izvestiya Vysshikh Uchebnykh Zavedenii, Tsvetnaya Metallurgiya (1989) 1989, (6) p106-p108
628181	P -6 2 m	Cu In Y	ZrNiAl-Fe2P	The system Th Y-Cu-In	Kal&#39;ichak, Ya.M.;  Bakar, A.M.	Izvestiya Vysshikh Uchebnykh Zavedenii, Tsvetnaya Metallurgiya (1989) 1989, (6) p106-p108
628183	I 4/m m m	Cu5 In7 Y	Mn12Th	The system Th Y-Cu-In	Kal&#39;ichak, Ya.M.;  Bakar, A.M.	Izvestiya Vysshikh Uchebnykh Zavedenii, Tsvetnaya Metallurgiya (1989) 1989, (6) p106-p108
628189	F -4 3 m	Yb Cu4 In	AuBe5	The valence state of Yb in Yb X Cu4 (X = Al, Ag, Ga) compounds	Adroja, D.T.;  Malik, S.K.;  Padalia, B.D.;  Vijayaraghavan, R.	Journal of Physics C (1987) 20,  pL307-pL310
628191	F d -3 m S	(Cu10 In3 Yb2)1.6	Laves(cub)-Cu2Mg	Ytterbium valence phase transition in Ybx In1-x Cu2	Felner, I.;  Nowik, I.;  Vaknin, D.;  Potzel, U.;  Moser, J.;  Kalvius, G.M.;  Wortmann, G.;  Schmiester, G.;  Hilscher, G.;  Gratz, E.;  Schmitzer, C.;  Pillmayr, N.;  Prasad, K.G.;  de Waard, H.;  Pinto, H.	Physical Review, Serie 3. B - Condensed Matter (18,1978-) (1987) 35, (13) p6956-p6963
628192	I 4/m m m	Cu5 In7 Yb	Mn12Th	Crystal structures of TR Cu5.1 In6.9 (TR= Y, Ce, Pr, Nd, Sm, Gd, Tb, Dy, Ho, Er, Tm, Yb)	Sysa, L.V.;  Kal&#39;ichak, Ya.M.;  Akhmad, B.;  Baranyak, V.M.	Soviet Physics, Crystallography (= Kristallografiya) (1989) 34, (3) p443-p444
628229	P 6/m m m	(Cu5 La2 Ni5)0.5	CaCu5	Phase relations in the La Ni5-x Cux, La Ni5-x Alx and related systems	Dwight, A.E.	Rare Earths in Modern Science and Technology (1978) 1978,  p325-p330
628232	P 6/m m m	Cu2 La Ni3	CaCu5	Reactions of intermetallic compounds of the La-Ni-Cu system with hydrogen and hydrogen-containing gas mixtures	Endrzheevskaya, S.N.;  Luk&#39;yanchikov, V.S.;  Shablina, A.G.;  Skorokhod, V.V.;  Denbnovetskaya, E.N.	Soviet powder metallurgy and metal ceramics (1984) 23, (9) p710-p713
628282	P -3 m 1	Li Cu2 P	Cu3P	Ternaere Phasen des Lithiums mit Kupfer und Phospor	Schlenger, H.;  Jacobs, H.;  Juza, R.	Zeitschrift fuer Anorganische und Allgemeine Chemie (1950) (DE) (1971) 385,  p177-p201
628332	P 62 2 2	Mg2 (Cu0.5 Ni0.5)	Mg2Ni	Influence de la substitution dy cuivre au nickel dans Mg2 Ni sur le stockage de l&#39;hydrogiene	Darnaudery, J.P.;  Pezat, M.;  Darriet, B.	Journal of the Less-Common Metals (1983) 92,  p199-p205
628334	P 63/m m c	(Ni1.2 Cu0.8) Mg	Laves(4H)-MgNi2	Untersuchungen in den ternaeren Systemen Mg-Cu-Zn, Mg-Ni-Zn und Mg-Cu-Ni	Lieser, K.H.;  Witte, H.	Zeitschrift fuer Metallkunde (1952) 43,  p396-p401
