645785	C m c m	Nd Rh0.4 Sn2	BaCuSn2-CeNi(1-x)Si2	Nouveaux isotypes de CeNiSi2 dans les systemes R-M-X (R= La-Lu, M= metaux des groupes 7 A 11 et X= Ge, Sn). I Compositions et parametres cristallins	Francois, M.;  Venturini, G.;  Malaman, B.;  Roques, B.	Journal of the Less-Common Metals (1990) 160, (2) p197-p213
645788	P 4/m b m	Nd5 Rh4 Sn10	Co4Sc5Si10	New rare earth - transition metal stannides with Cs5 Co4 Si10 - and Ti Mn Si2 - type structures. Atomic size effects on their stability	Venturini, G.;  Malaman, B.;  Roques, B.	Materials Research Bulletin (1989) 24,  p1135-p1139
645789	P m -3 n	Nd3 Rh4 Sn13	Pr3Rh4Sn13	A new family of ternary intermetallic superconducting/magnetic stannides	Remeika, J.P.;  Espinosa, G.P.;  Cooper, A.S.;  Barz, H.;  Rowell, J.M.;  McWhan, D.B.;  Vandenberg, J.M.;  Moncton, D.E.;  Fisk, Z.;  Woolf, L.D.;  Hamaker, H.C.;  Maple, M.B.;  Shirane, G.;  Thomlinson, W.	Solid State Communications (1980) 34,  p923-p926
645811	I 4/m m m	Nd Ru2 Si2	ThCr2Si2	Magnetic order in ternary compounds R Rh2 Si2 and R Ru2 Si2	Chevalier, B.;  Etourneau, J.;  Hagenmuller, P.;  Quezel, S.;  Rossat Mignod, J.	Journal of the Less-Common Metals (1985) 111,  p161-p169
645814	I 4/m m m	Nd Ru2 Si2	ThCr2Si2	Itinerant and local magnetism, superconductivity and mixed valency phenomena in R M2 Si2, (R= rare earth, M= Rh, Ru)	Felner, I.;  Nowik, I.	Journal of Physics and Chemistry of Solids (1984) 45, (4) p419-p426
645815	I 4 m m	Nd Ru Si3	BaNiSn3	Aspects cristallochimiques et existence des siliciures ternaires M T Si3 de structure type Ba Ni Sn3 (M = Th, Y, Ln et T = Ru, Os, Co, Rh, Ir)	Wang, X.Z.;  Lloret, B.;  Ng, W.L.;  Chevalier, B.;  Etourneau, J.;  Hagenmuller, P.	Revue de Chimie Minerale (1985) 22,  p711-p721
645819	C m c m	Nd Ru0.33 Sn2	BaCuSn2-CeNi(1-x)Si2	Nouveaux isotypes de CeNiSi2 dans les systemes R-M-X (R= La-Lu, M= metaux des groupes 7 A 11 et X= Ge, Sn). I Compositions et parametres cristallins	Francois, M.;  Venturini, G.;  Malaman, B.;  Roques, B.	Journal of the Less-Common Metals (1990) 160, (2) p197-p213
646095	I 4/m m m	Np Ni2 Si2	ThCr2Si2	First order magnetic phase transition in tetragonal Np Cu2 Si2	Gal, J.;  Kroupp, M.;  Hadari, Z.;  Nowik, I.	Solid State Communications (1976) 20,  p421-p424
646219	P -6 2 m	Ni Pd Si	ZrNiAl-Fe2P	Ueber die Mischung Nickel-Palladium-Silizium	Wopersnow, W.;  Schubert, K.	Zeitschrift fuer Metallkunde (1976) 67,  p807-p810
646221	P n m a	Ni Pd Si2	MnP	Ueber die Mischung Nickel-Palladium-Silizium	Wopersnow, W.;  Schubert, K.	Zeitschrift fuer Metallkunde (1976) 67,  p807-p810
646265	F m -3 c	Pr (Ni7 Si6)	NaZn13	Ternary compounds of the Na Zn13, type and related types in the systems (La, Ce, Pr, Nd, Sm, Eu, Gd) - Ni - Si and (La, Ce) - (Fe, Co) - Si	Bodak, O.I.;  Gladyshevskii, E.I.	Dopovidi Akademii Nauk Ukrains&#39;koi RSR, Seriya A: Fiziko-Tekhnichni ta Matematichni Nauki (1969) 1969, (12) p1125-p1129
646266	I 41/a m d Z	Pr Ni9 Si2	BaCd11	Crystal structure of the compound Ce Ni8.6 Si2.4 and related compounds	Bodak, O.I.;  Gladyshevskii, E.I.	Dopovidi Akademii Nauk Ukrains&#39;koi RSR, Seriya A: Fiziko-Tekhnichni ta Matematichni Nauki (1969) 1969, (5) p452-p455
646269	I 4/m m m	Ni2 Pr Si2	ThCr2Si2	Crystal structure of the compound Ce Ni2 S2 and isostructural compounds in related systems	Bodak, O.I.;  Gladyshevskii, E.I.;  Kripyakevich, P.I.	Inorganic Materials (1966) 2, (12) p1861-p1864
646270	P 6/m m m	(Ni2 Pr5 Si8)0.2	AlB2	Rare earth-iron(cobalt, nickel)-silicon compounds	Mayer, I.;  Tassa, M.	Journal of the Less-Common Metals (1969) 19,  p173-p177
646272	P 6/m m m	(Ni Pr2 Si3)0.5	AlB2	Structure types of ternary rare earth - Transition metal silicides of the Ln Mx Si2-x type	Mayer, I.;  Felner, I.	Journal of Solid State Chemistry (1973) 7,  p292-p296
646273	P 63/m m c	Ni7 Pr4 Si	Laves(2H)-MgZn2	Structure types of ternary rare earth-transition metal silicides of the Ln Mx Si2-x type	Mayer, I.;  Felner, I.	Journal of Solid State Chemistry (1973) 7,  p292-p296
646274	I 41/a m d S	Ni Pr Si	ThSi2	Structure types of ternary rare earth-transition metal silicides of the Ln Mx Si2-x type	Mayer, I.;  Felner, I.	Journal of Solid State Chemistry (1973) 7,  p292-p296
646275	I 41/a m d Z	Ni Pr4 Si7	ThSi2	Structure types of ternary rare earth-transition metal silicides of the Ln Mx Si2-x type	Mayer, I.;  Felner, I.	Journal of Solid State Chemistry (1973) 7,  p292-p296
646277	P 63/m	Pr6 Ni2 Si3	Sm6Co2Si3/Co3Ho4	Crystal structures of Ce6 Ni2 Si3 and related compounds	Bodak, O.I.;  Gladyshevskii, E.I.;  Kharchenko, O.I.	Soviet Physics, Crystallography (= Kristallografiya) (1974) 19, (1) p45-p46
646278	C m c m	Ni Pr Si2	BaCuSn2-CeNi(1-x)Si2	Crystal structure of Ce Ni Si2 and related compounds	Bodak, O.P.;  Gladyshevskii, E.I.	Kristallografiya (1969) 14, (6) p990-p994
646279	P 63/m	Ni Pr2 Si	Ce5Ni2Si3	Crystal structure of Ce2 Ni Si and related compounds	Bodak, O.I.;  Gladyshevskii, E.I.;  Mis&#39;kiv, M.G.	Soviet Physics, Crystallography (= Kristallografiya) (1972) 17, (3) p439-p441
646283	I m -3 m	Pr3 Ni6 Si2	Ce3Ni6Si2	Die Kristallstruktur von Ce3 Ni6 Si2 und verwandten Verbindungen	Gladyshevskii, E.I.;  Krypyakevich, P.I.;  Bodak, O.I.	Zeitschrift fuer Anorganische und Allgemeine Chemie (1950) (DE) (1966) 344,  p95-p101
646284	P n m a	Pr7 Ni2 Si5	Ce7Ni2Si5	Crystal structure of Ce7 Ni2 Si5, Ce14 Ni8 Si9 and related compounds	Mys&#39;kiv, M.G.;  Bodak, O.I.;  Gladyshevskii, E.I.	Tezisy Dokladov - Vsesoyuznaya Konferentsiya po Kristallokhimii Intermetallicheskikh Soedinenii (1974) 1974,  p31-p32
646285	P 63/m m c	Pr Ni5 Sn	CeNi5Sn	Crystal structure and some physical properties of the compounds R Ni5 Sn	Skolozdra, R.V.;  Komarovs&#39;ka, L.P.	Dopovidi Akademii Nauk Ukrains&#39;koi RSR, Seriya A: Fiziko-Matematichni Ta Tekhnichni Nauki (1982) 44, (6) p80-p82
646287	I -4 c 2	Pr Ni4 Sn2	Au4KSn2	Structure and properties of R Ni4 Sn2, R = La, Ce, Pr, Nd, or Sm	Skolozdra, R.V.;  Yasnitskaya, I.V.;  Aksel&#39;rud, L.G.;  Komarovskaya, L.P.	Inorganic Materials (1988) 24, (1) p54-p57
646288	P n m a	Pr Ni Sn	TiNiSi-MgSrSi	Crystal structure of RE Ni Sn and RE Pd Sn (RE= rare earth) equiatomic compounds	Dwight, A.E.	Journal of the Less-Common Metals (1983) 93, (2) p411-p413
646289	C m c m	Ni Pr Sn2	BaCuSn2-CeNi(1-x)Si2	Nouveaux isotypes de CeNiSi2 dans les systemes R-M-X (R= La-Lu, M= metaux des groupes 7 A 11 et X= Ge, Sn). I Compositions et parametres cristallins	Francois, M.;  Venturini, G.;  Malaman, B.;  Roques, B.	Journal of the Less-Common Metals (1990) 160, (2) p197-p213
646290	I 4/m m m	Ni2 Pr Sn2	ThCr2Si2	Crystal structure and properties of R Ni2 Sn2 compounds	Skolozdra, R.V.;  Mandzyk, V.M.;  Gorelenko, Yu.K.;  Tkachuk, V.D.	Physics of Metals and Metallography (1981) 52, (5) p55-p59
646292	C m m m	Pr3 Ni2 Sn7	Ce3Ni2-xSn7-y	Properties of new stannides of rare-earth metals with the structure type La3 Co2 Sn7	Skolozdra, R.V.;  Yasnitskaya, I.V.;  Aksel&#39;rud, L.G.	Ukrains&#39;kii Fizichnii Zhurnal (Ukrainian Edition) (1987) 32, (5) p729-p732
646436	P 4/n m m Z	Nb Sb Si	ZrSSi	PbFCl-type pnictides of niobium with silicon or germanium	Johnson, V.;  Jeitschko, W.	Journal of Solid State Chemistry (1973) 6, (2) p306-p309
646441	P m m n Z	Ni3 (Sn0.6 Sb0.4)	Cu3Ti	Kristallstruktur von Ni5 Sb2	Heinrich, S.;  Rexer, H.U.;  Schubert, K.	Journal of the Less-Common Metals (1978) 60,  p65-p74
646477	F m -3 m	Ni16 Sc6 Si7	Mn23Th6	The system scandium-nickel-silicon	Bodak, O.I.;  Kotur, B.Ya.;  Gladyshevskii, E.I.	Dopovidi Akademii Nauk Ukrains&#39;koi RSR, Seriya A: Fiziko-Matematichni Ta Tekhnichni Nauki (1976) 38, (7) p655-p657
646478	A m m 2	Ni Sc Si3	YNiSi3	The system scandium-nickel-silicon	Bodak, O.I.;  Kotur, B.Ya.;  Gladyshevskii, E.I.	Dopovidi Akademii Nauk Ukrains&#39;koi RSR, Seriya A: Fiziko-Matematichni Ta Tekhnichni Nauki (1976) 38, (7) p655-p657
646480	I m m m	Sc3 Ni4 Si4	Cu4Zr3Si4	The system Sc-Ni-Si	Bodak, O.I.;  Kotur, B.Ya.;  Gladyshevskii, E.I.	Dopovidi Akademii Nauk Ukrains&#39;koi RSR, Seriya A: Fiziko-Matematichni Ta Tekhnichni Nauki (1976) 38, (7) p655-p657
646482	I 4/m m m	Ni2 Sc Si2	ThCr2Si2	The system scandium-nickel-silicon	Bodak, O.I.;  Kotur, B.Ya.;  Gladyshevskii, E.I.	Dopovidi Akademii Nauk Ukrains&#39;koi RSR, Seriya A: Fiziko-Matematichni Ta Tekhnichni Nauki (1976) 38, (7) p655-p657
646483	P 63/m m c	Ni3 Sc2 Si	Laves(2H)-MgZn2	Crystal structure of Sc2 M3 Si (where M = Fe, Co, Si) compounds	Kotur, B.Ya.	Dopovidi Akademii Nauk Ukrains&#39;koi RSR, Seriya A: Fiziko-Matematichni Ta Tekhnichni Nauki (1977) 39, (2) p164-p165
646484	P 63/m m c	Ni3 Sc2 Si	Laves(2H)-MgZn2	Crystal structure of Sc2 M3 Si (where M = Fe, Co, Si) compounds	Kotur, B.Ya.	Dopovidi Akademii Nauk Ukrains&#39;koi RSR, Seriya A: Fiziko-Matematichni Ta Tekhnichni Nauki (1977) 39, (2) p164-p165
646488	F m -3 m	Sc6 Ni16 Si7	Mn23Th6	Scandium-cobalt-silicon system	Bodak, O.I.;  Kotur, B.Ya.;  Gladyshevskii, E.I.	Dopovidi Akademii Nauk Ukrains&#39;koi RSR, Seriya A: Fiziko-Matematichni Ta Tekhnichni Nauki (1977) 39,  p655-p
646490	I 4/m m m	Ni2 Sc Si2	ThCr2Si2	The system zirconium-nickel-silicon	Voroshilov, Yu.V.;  Markiv, V.Ya.;  Gladyshevskii, E.I.	Inorganic Materials (1967) 3, (8) p1224-p1228
646497	C m c m	Sc4 Ni Si7	ZrSi2	New representatives of the structure types Ti Ni Si and Zr Si2 in the systems Sc - Mn(Fe, Co, Ni) - Si	Kotur, B.Ya.;  Bodak, O.I.	Soviet Physics, Crystallography (= Kristallografiya) (1977) 22, (6) p687-p689
646501	F m -3 m	Ni16 Sc6 Si7	Mn23Th6	Crystal structure of compounds and phase equilibria in ternary systems of two transition metals and silicon	Gladyshevskii, E.I.	Soviet powder metallurgy and metal ceramics (1962) 1, (4) p262-p265
646586	F m -3 c	Sm (Ni7 Si6)	NaZn13	Ternary compounds of the Na Zn13, type and related types in the systems (La, Ce, Pr, Nd, Sm, Eu, Gd) - Ni - Si and (La, Ce) - (Fe, Co) - Si	Bodak, O.I.;  Gladyshevskii, E.I.	Dopovidi Akademii Nauk Ukrains&#39;koi RSR, Seriya A: Fiziko-Tekhnichni ta Matematichni Nauki (1969) 1969, (12) p1125-p1129
646587	I 41/a m d Z	Sm Ni9 Si2	BaCd11	Crystal structure of the compound Ce Ni8.6 Si2.4 and related compounds	Bodak, O.I.;  Gladyshevskii, E.I.	Dopovidi Akademii Nauk Ukrains&#39;koi RSR, Seriya A: Fiziko-Tekhnichni ta Matematichni Nauki (1969) 1969, (5) p452-p455
646590	I 4/m m m	Ni2 Sm Si2	ThCr2Si2	Crystal structure of the compound Ce Ni2 S2 and isostructural compounds in related systems	Bodak, O.I.;  Gladyshevskii, E.I.;  Kripyakevich, P.I.	Inorganic Materials (1966) 2, (12) p1861-p1864
646591	P 6/m m m	(Ni2 Sm5 Si8)0.2	AlB2	Rare earth-iron(cobalt, nickel)-silicon compounds	Mayer, I.;  Tassa, M.	Journal of the Less-Common Metals (1969) 19,  p173-p177
646592	P n m a	Ni Sm3 Si2	Eu2CuS3	Sm3 Ni Si2, Tb3 Ni Si2 and Dy3 Ni Si2 with the Gd3NiSi2-structure type	Klepp, K.O.;  Parthe, E.	Journal of the Less-Common Metals (1982) 83,  pL33-pL35
646593	C m c m	Ni Sm Si2	BaCuSn2-CeNi(1-x)Si2	Crystal structure of Ce Ni Si2 and related compounds	Bodak, O.P.;  Gladyshevskii, E.I.	Kristallografiya (1969) 14, (6) p990-p994
646594	I m -3 m	Sm3 Ni6 Si2	Ce3Ni6Si2	Die Kristallstruktur von Ce3 Ni6 Si2 und verwandten Verbindungen	Gladyshevskii, E.I.;  Krypyakevich, P.I.;  Bodak, O.I.	Zeitschrift fuer Anorganische und Allgemeine Chemie (1950) (DE) (1966) 344,  p95-p101
646596	P 63/m m c	Ni2 (Si0.2 Ta0.8)	Laves(2H)-MgZn2	Metal-metalloid exchange in some Friauf - Laves phases containing two transition metals	Trojko, R.;  Blazina, Z.	Journal of the Less-Common Metals (1985) 106,  p293-p300
646597	P 63/m m c	Ni2 (Si0.3 Ta0.7)	Laves(2H)-MgZn2	On Friauf - Laves phases in the Ta1-x Alx T2 and Ta1-x Six T2 (T = Cr, Mn, Fe, Co, Ni) systems	Blazina, Z.;  Pavkovic, S.	Journal of the Less-Common Metals (1989) 155,  p247-p253
646599	F m -3 m	Ni16 Ta6 Si7	Mn23Th6	New representatives of structures of Mg6Cu16Si7 and Th6Mn23 types	Gladyshevskii, E.I.;  Kripyakevich, P.I.;  Kuz&#39;ma, Yu.B.;  Teslyuk, M.Yu.	Soviet Physics, Crystallography (= Kristallografiya) (1961) 6,  p615-p616
646600	F d -3 m Z	Ta3 Ni2 Si	NiTi2	Crystal structure of compounds and phase equilibria in ternary systems of two transition metalls and silicon	Gladyshevskii, E.I.	Soviet powder metallurgy and metal ceramics (1962) 1,  p262-p265
646602	P 63/m m c	(Ni1.5 Si0.5) Ta	Laves(2H)-MgZn2	Ternary Laves phases with transition elements and silicon	Bardos, D.I.;  Gupta, K.P.;  Beck, P.A.	Transactions of the Metallurgical Society of Aime (1961) 221,  p1087-p1088
646603	F m -3 m	Ni16 Ta6 Si7	Mn23Th6	Ternary G and E silicides and germanides of transition elements	Spiegel, F.X.;  Bardos, D.I.;  Beck, P.A.	Transactions of the Metallurgical Society of Aime (1963) 227,  p575-p579
646605	I 4/m m m	Ni2 Tb Si2	ThCr2Si2	Crystal structure of the compound Ce Ni2 S2 and isostructural compounds in related systems	Bodak, O.I.;  Gladyshevskii, E.I.;  Kripyakevich, P.I.	Inorganic Materials (1966) 2, (12) p1861-p1864
646606	P n m a	Ni Tb3 Si2	Eu2CuS3	Sm3 Ni Si2, Tb3 Ni Si2 and Dy3 Ni Si2 with the Gd3 Ni Si2 structure type	Klepp, K.;  Parthe, E.	Journal of the Less-Common Metals (1982) 83,  pL33-pL35
646608	C m c m	Ni Tb Si2	BaCuSn2-CeNi(1-x)Si2	Uniaxial antiferromagnetic ordering in Tb Ni Si2	Schobinger Papamantellos, P.;  Buschow, K.H.J.	Journal of the Less-Common Metals (1991) 171,  p321-p327
646610	P n m a	Tb Ni5 Si3	Ni5YSi3	Crystal structure of the compounds Y Ni5 Si3 and U Ni5 Si3	Aksel&#39;rud, L.G.;  Yarovets, V.I.;  Bodak, O.I.;  Yarmolyuk, Ya.P.;  Gladyshevskii, E.I.	Kristallografiya (1976) 21, (2) p383-p385
646611	C m c m	Ni Tb Si2	BaCuSn2-CeNi(1-x)Si2	Crystal structure of Ce Ni Si2 and related compounds	Bodak, O.P.;  Gladyshevskii, E.I.	Kristallografiya (1969) 14, (6) p990-p994
646615	I m -3 m	Tb3 Ni6 Si2	Ce3Ni6Si2	Die Kristallstruktur von Ce3 Ni6 Si2 und verwandten Verbindungen	Gladyshevskii, E.I.;  Krypyakevich, P.I.;  Bodak, O.I.	Zeitschrift fuer Anorganische und Allgemeine Chemie (1950) (DE) (1966) 344,  p95-p101
646618	I 41 m d	Th Ni Si	LaPtSi	Preparation and characterization of the uranium pentatelluride U Te5	Zhong Wangxian;  Ng Wee-Lam;  Chevalier, B.;  Etourneau, J.;  Hagenmuller, P.	Materials Research Bulletin (1985) 20, (11) p1229-p1238
646619	P n m a	Ni Ti Si	TiNiSi-MgSrSi	A ternary alloy with PbCl2-type structure: Ti Ni Si(E)	Shoemaker, C.B.;  Shoemaker, D.P.	Acta Crystallographica (1,1948-23,1967) (1965) 18,  p900-p905
646621	I 4/m m m	Ti4 Ni4 Si7	Co4Ge7Zr4	Ternary compounds R X&#39; X in the systems Ti-V(Fe, Co, Ni)-Si and some related systems	Markiv, V.Ya.;  Gladyshevskii, E.I.;  Skolozdra, R.V.;  Kripyakevich, P.I.	Dopovidi Akademii Nauk Ukrains&#39;koi RSR, Seriya A: Fiziko-Tekhnichni ta Matematichni Nauki (1967) 1967, (3) p266-p269
646622	I 4/m m m	Ti4 Ni4 Si7	Co4Ge7Zr4	The system titanium - nickel - silicon	Markiv, V.Ya.;  Gladyshevskii, E.I.;  Kripyakevich, P.I.;  Fedoruk, T.I.	Inorganic Materials (1966) 2, (7) p1126-p1128
646625	F m -3 m	Ni16 Ti6 Si7	Mn23Th6	New representatives of structures of Mg6Cu16Si7 and Th6Mn23 types	Gladyshevskii, E.I.;  Kripyakevich, P.I.;  Kuz&#39;ma, Yu.B.;  Teslyuk, M.Yu.	Soviet Physics, Crystallography (= Kristallografiya) (1961) 6,  p615-p616
646627	P 63/m m c	Ni3 Ti2 Si	Laves(2H)-MgZn2	Ternary Laves phases with transition elements and silicon	Bardos, D.I.;  Gupta, K.P.;  Beck, P.A.	Transactions of the Metallurgical Society of Aime (1961) 221,  p1087-p1088
646628	F m -3 m	Ni16 Ti6 Si7	Mn23Th6	Ternary G and E silicides and germanides of transition elements	Spiegel, F.X.;  Bardos, D.I.;  Beck, P.A.	Transactions of the Metallurgical Society of Aime (1963) 227,  p575-p579
646629	I 4/m m m	Ni4 Ti4 Si7	Co4Ge7Zr4	V and E phases in ternary systems with transition metals and silicon or germanium	Jeitschko, W.;  Jordan, A.G.;  Beck, P.A.	Transactions of the Metallurgical Society of Aime (1969) 245,  p335-p339
646630	I 4/m m m	Ni2 Tm Si2	ThCr2Si2	Crystal structure of the compound Ce Ni2 S2 and isostructural compounds in related systems	Bodak, O.I.;  Gladyshevskii, E.I.;  Kripyakevich, P.I.	Inorganic Materials (1966) 2, (12) p1861-p1864
646632	C m c m	Ni Tm Si2	BaCuSn2-CeNi(1-x)Si2	Crystal structure of Ce Ni Si2 and related compounds	Bodak, O.P.;  Gladyshevskii, E.I.	Kristallografiya (1969) 14, (6) p990-p994
646634	I m -3 m	Tm3 Ni6 Si2	Ce3Ni6Si2	Die Kristallstruktur von Ce3 Ni6 Si2 und verwandten Verbindungen	Gladyshevskii, E.I.;  Krypyakevich, P.I.;  Bodak, O.I.	Zeitschrift fuer Anorganische und Allgemeine Chemie (1950) (DE) (1966) 344,  p95-p101
646635	I 4/m m m	U Ni (Ni0.40 Si3.60)	Ni2USi3	Crystalline structures of UNi2Si3, UNi1.4Si3.6, ZrNi1.4Si3.6 and HfNi1.8Si3.2	Aksel&#39;rud, L.G.;  Lysenko, L.A.;  Yarmolyuk, Ya.P.;  Gladyshevskii, E.I.	Dopovidi Akademii Nauk Ukrains&#39;koi RSR, Seriya A: Fiziko-Matematichni Ta Tekhnichni Nauki (1977) 39,  p657-p
646636	I 4/m m m	Ni2 U Si2	ThCr2Si2	Magnetic phase diagrams of U Cu2 Si2 and U Ni2 Si2	McElfresh, M.W.;  Rebelsky, L.;  Torikachvili, M.S.;  Borges, H.;  Reilly, K.;  Horn, S.;  Maple, M.B.	Journal of Applied Physics (1990) 67, (9) p5218-p5220
646642	I 4/m m m	Ni2 U Si2	ThCr2Si2	Structural and magnetic characteristics of several ternary compounds of the type GdX2Si2 and UX2Si2 (X= 3d, 4d or 5d metal)	Buschow, K.H.J.;  de Mooij, D.B.	Philips Journal of Research (1986) 41, (1) p55-p76
646648	R -3 H	Ni3.6 Si2.3 V4.1	Co5Cr2Mo3	New ternary R-phases with silicon	Bardos, D.I.;  Gupta, K.P.;  Beck, P.A.	Nature (London) (1961) 192,  p744-p744
646650	F m -3 m	Ni16 V6 Si7	Mn23Th6	New representatives of structures of Mg6Cu16Si7 and Th6Mn23 types	Gladyshevskii, E.I.;  Kripyakevich, P.I.;  Kuz&#39;ma, Yu.B.;  Teslyuk, M.Yu.	Soviet Physics, Crystallography (= Kristallografiya) (1961) 6,  p615-p616
646651	P 63/m m c	(Ni1.2 Si0.8) V	Laves(2H)-MgZn2	Crystal structures of some intermetallic compounds	Gladyshevskii, E.I.;  Kripyakevich, P.I.;  Teslyuk, M.Yu.;  Zarechnyuk, O.S.;  Kuz&#39;ma, Yu.B.	Soviet Physics, Crystallography (= Kristallografiya) (1961) 6,  p207-p208
646652	F d -3 m Z	Ni2 V3 Si	NiTi2	Crystal structure of compounds and phase equilibria in ternary systems of two transition metalls and silicon	Gladyshevskii, E.I.	Soviet powder metallurgy and metal ceramics (1962) 1,  p262-p265
646655	R -3 H	Ni3 V6 Si	Co5Cr2Mo3	Crystal structure of compounds and phase equilibria in ternary systems of two transition metals and silicon	Gladyshevskii, E.I.	Soviet powder metallurgy and metal ceramics (1962) 1,  p262-p265
646656	P 63/m m c	(Ni1.25 Si0.75) V	Laves(2H)-MgZn2	Ternary Laves phases with transition elements and silicon	Bardos, D.I.;  Gupta, K.P.;  Beck, P.A.	Transactions of the Metallurgical Society of Aime (1961) 221,  p1087-p1088
646657	F m -3 m	Ni16 V6 Si7	Mn23Th6	Ternary G and E silicides and germanides of transition elements	Spiegel, F.X.;  Bardos, D.I.;  Beck, P.A.	Transactions of the Metallurgical Society of Aime (1963) 227,  p575-p579
646658	P 63/m m c	Ni V Si	Laves(2H)-MgZn2	The effective atomic radius of silicon in ternary Laves phase alloys	Bardos, A.M.;  Bardos, D.I.;  Beck, P.A.	Transactions of the Metallurgical Society of Aime (1963) 227,  p991-p993
646659	I -4 3 m	(Ni0.5 V0.4 Si0.1)	Mn(alpha)-Mn(cI58)	Electrom phases in certain ternary alloys of transition metals with silicon	Bardos, D.I.;  Beck, P.A.	Transactions of the Metallurgical Society of Aime (1966) 236,  p64-p69
646660	P n m a	Ni V Si	TiNiSi-MgSrSi	V and E phases in ternary systems with transition metals and silicon or germanium	Jeitschko, W.;  Jordan, A.G.;  Beck, P.A.	Transactions of the Metallurgical Society of Aime (1969) 245,  p335-p339
646661	P 63/m m c	(Ni1.5 Si0.5) W	Laves(2H)-MgZn2	Tungsten-cobalt-silicon and tungsten-nickel-silicon systems	Skolozdra, R.V.;  Shipka, Z.P.;  Gladyshevskii, E.I.	Inorganic Materials (1969) 5, (8) p1250-p1252
646663	P 63/m m c	W (Ni1.5 Si0.5)	Laves(2H)-MgZn2	Ternary Laves phases with transition elements and silicon	Bardos, D.I.;  Gupta, K.P.;  Beck, P.A.	Transactions of the Metallurgical Society of Aime (1961) 221,  p1087-p1088
646667	I 4/m m m	Ni2 Y Si2	ThCr2Si2	A phase transition in the pseudoternary solid solutions Y Cu2-x Nix Si2	Das, I.;  Sampathkumaran, E.V.;  Vijayaraghavan, R.	Journal of the Less-Common Metals (1991) 171,  pL13-pL15
646670	F m -3 c	Y (Ni11 Si2)	NaZn13	Neutron diffraction investigation of Si site preference in RE Ni10 Si2 compounds	Moze, O.;  Ibberson, R.M.;  Buschow, K.H.J.	Solid State Communications (1991) 78, (5) p473-p476
646672	I 4/m m m	Ni2 Yb Si2	ThCr2Si2	Crystal structure of the compound Ce Ni2 S2 and isostructural compounds in related systems	Bodak, O.I.;  Gladyshevskii, E.I.;  Kripyakevich, P.I.	Inorganic Materials (1966) 2, (12) p1861-p1864
646674	P n m a	Yb Ni5 Si3	Ni5YSi3	Crystal structure of the compounds Y Ni5 Si3 and U Ni5 Si3	Aksel&#39;rud, L.G.;  Yarovets, V.I.;  Bodak, O.I.;  Yarmolyuk, Ya.P.;  Gladyshevskii, E.I.	Kristallografiya (1976) 21, (2) p383-p385
646675	C m c m	Ni Yb Si2	BaCuSn2-CeNi(1-x)Si2	Crystal structure of Ce Ni Si2 and related compounds	Bodak, O.P.;  Gladyshevskii, E.I.	Kristallografiya (1969) 14, (6) p990-p994
646677	I m -3 m	Yb3 Ni6 Si2	Ce3Ni6Si2	Die Kristallstruktur von Ce3 Ni6 Si2 und verwandten Verbindungen	Gladyshevskii, E.I.;  Krypyakevich, P.I.;  Bodak, O.I.	Zeitschrift fuer Anorganische und Allgemeine Chemie (1950) (DE) (1966) 344,  p95-p101
646680	P 21 3	Ni (Zn0.33 Si0.67)	Fersilicite-FeSi	Das Dreistoffsystem Ni-Zn-Si	Stadelmaier, H.H.;  Brett, J.M.;  Hofer, G.	Zeitschrift fuer Metallkunde (1968) 59,  p881-p882
646681	F d -3 m Z	Ni2 Zn3 Si	NiTi2	Das Dreistoffsystem Ni-Zn-Si	Stadelmaier, H.H.;  Brett, J.M.;  Hofer, G.	Zeitschrift fuer Metallkunde (1968) 59,  p881-p882
646683	I 4/m m m	Zr Ni (Ni0.40 Si3.60)	Ni2USi3	Crystalline structures of UNi2Si3, UNi1.4Si3.6, ZrNi1.4Si3.6 and HfNi1.8Si3.2	Aksel&#39;rud, L.G.;  Lysenko, L.A.;  Yarmolyuk, Ya.P.;  Gladyshevskii, E.I.	Dopovidi Akademii Nauk Ukrains&#39;koi RSR, Seriya A: Fiziko-Matematichni Ta Tekhnichni Nauki (1977) 39,  p657-p
646685	F m -3 m	Ni16 Zr6 Si7	Mn23Th6	The system zirconium-nickel-silicon	Voroshilov, Yu.V.;  Markiv, V.Ya.;  Gladyshevskii, E.I.	Inorganic Materials (1967) 3, (8) p1224-p1228
646686	P n m a	Ni Zr Si	TiNiSi-MgSrSi	The system zirconium-nickel-silicon	Voroshilov, Yu.V.;  Markiv, V.Ya.;  Gladyshevskii, E.I.	Inorganic Materials (1967) 3, (8) p1224-p1228
