1724	P 1 21/m 1	K (Cl O3)	KClO3	A refinement of potassium chlorate	Bats, J.W.	Acta Crystallographica B (24,1968-38,1982) (1978) 34,  p1679-p1681
1805	P -3	Bi2 (U O6)		The crystal structures at 295 and 1275 K of bismuth uranate, Bi2 U O6	Koster, A.S.;  Renaud, J.P.P.;  Rieck, G.D.	Acta Crystallographica B (24,1968-38,1982) (1975) 31,  p127-p131
1806	C 1 2 1	Bi2 (U O6)		The crystal structures at 295 and 1275 K of bismuth uranate, Bi2 U O6	Koster, A.S.;  Renaud, J.P.P.;  Rieck, G.D.	Acta Crystallographica B (24,1968-38,1982) (1975) 31,  p127-p131
1826	P n a m	Er Se F		Etude structurale des polytypes a deux anions L Se F (L= Y, Ho, Er ). I. Structure cristalline du polytype orthorhombique a six couches (60) du fluoroseleniure d&#39;erbium  Er Se F	Nguyen, H.D.;  Dagron, C.;  Laruelle, P.	Acta Crystallographica B (24,1968-38,1982) (1975) 31,  p514-p518
1841	P a -3	Ca9 (Al2 O6)3	Ca9Al6O18	The crystal structure of tricalcium aluminate, Ca3 Al2 O6	Mondal, P.;  Jeffery, J.W.	Acta Crystallographica B (24,1968-38,1982) (1975) 31,  p689-p697
1892	C 1 2/m 1	Pa O Br3		The crystal structure of protactinium oxytribromide	Brown, D.;  Petcher, T.J.;  Smith, A.J.	Acta Crystallographica B (24,1968-38,1982) (1975) 31,  p1382-p1385
1894	R -3 c H	Ca3 (B O3)2	Ca3(BO3)2	The crystal structure of calcium orthoborate: a redetermination	Vegas, A.;  Cano, F.H.;  Garcia Blanco, S.	Acta Crystallographica B (24,1968-38,1982) (1975) 31,  p1416-p1419
1902	P 21 21 21	(H5 O2) (N O3) (H2 O)	HNO3(H2O)3	Hydrogen bond studies. XCIV. Diaquaoxonium ion in nitric acid trihydrate	Taesler, I.;  Delaplane, R.G.;  Olovsson, I.	Acta Crystallographica B (24,1968-38,1982) (1975) 31,  p1489-p1492
1942	I b c a	Bi (P S4)		The crystal structure of bismuth thiophosphate Bi P S4	Zimmermann, H.;  Carpentier, C.D.;  Nitsche, R.	Acta Crystallographica B (24,1968-38,1982) (1975) 31,  p2003-p2006
1948	P 41 21 2	Sb2 O (S O4)2		Structure cristalline de Sb2 O3 (S O3)2	Mercier, R.;  Douglade, J.;  Theobald, F.R.	Acta Crystallographica B (24,1968-38,1982) (1975) 31,  p2081-p2085
1966	P 1 21/a 1	Bi (P O3)3		Crystal structure of bismuth polyphosphate, Bi(P O3)3	Palkina, K.;  Jost, K.H.	Acta Crystallographica B (24,1968-38,1982) (1975) 31,  p2281-p2285
1970	P 1 21/c 1	(N2 H5) (H S)		Hydrazinium(1+) hydrogen sulphide	Lazarini, F.;  Vardjan-Jarec, M.	Acta Crystallographica B (24,1968-38,1982) (1975) 31,  p2355-p2356
2006	P 63/m m c	Sr O (Al2 O3)6	CaAl12O19	The refined structure of Sr O (Al2 O3)6	Lindop, A.J.;  Matthews, C.;  Goodwin, D.W.	Acta Crystallographica B (24,1968-38,1982) (1975) 31,  p2940-p2941
